,name,role,p_index
614,ur-nigar{gar},['recipient'],101774
615,{d}en-lil₂-la₂,['source'],101774
616,ur-{d}lamma,['recipient'],101775
617,ka₅-a-mu,['intermediary'],101775
618,ab-ba-sa₆-ga,['source'],101777
619,na-lu₅,['recipient'],101777
620,ab-ba-sa₆-ga,['source'],101778
621,na-lu₅,['recipient'],101778
622,ur-mes,['source'],101786
623,in-ta-e₃-a,"['source', 'source']",101787
624,in-ta-e₃-a-ta,['recipient'],101787
625,lugal-ezem,"['source', 'source']",101794
626,lugal-ezem-ta,['recipient'],101794
627,ab-ba-sa₆-ga,['source'],101831
628,na-lu₅,['recipient'],101831
629,a-hu-we-er,"['source', 'source']",101857
630,a-hu-we-er-ta,['recipient'],101857
631,ur-uš-gid₂-da,['intermediary'],101857
632,ab-ba-sa₆-ga,['source'],101861
633,in-ta-e₃-a,['recipient'],101861
634,ab-ba-sa₆-ga,"['new owner', 'recipient']",101863
635,ab-ba-sa₆-ga,['source'],101864
636,šu-er₃-ra,['recipient'],101864
637,ARAD₂-mu,['authorized'],101865
638,nu-ur₂-{d}suen,['intermediary'],101865
639,nu-ur₂-{d}suen,['authorized'],101867
640,{d}šul-gi-i₃-li₂,['source'],101867
641,{d}šu-{d}suen-i₃-li₂,['intermediary'],101867
642,i₃-lal₃-lum,['authorized'],101868
643,ab-ba-sa₆-ga,['source'],101868
644,lu₂-{d}nanna,['new owner'],101869
645,ab-ba-sa₆-ga,['source'],101870
646,in-ta-e₃-a,['recipient'],101870
647,{d}nanše-GIR₂@g-gal,['authorized'],101871
648,a-a-kal-la,['authorized'],101871
649,ab-ba-sa₆-ga,"['new owner', 'recipient']",101872
650,ab-ba-sa₆-ga,['source'],101873
651,na-lu₅#,['recipient'],101873
652,lu₂-dingir-ra,['recipient'],101874
653,na-sa₆,['source'],101876
654,ARAD₂-mu,['authorized'],101877
655,i₃-li₂-a,['intermediary'],101877
656,a₂-bi₂-la-tum,['source'],101878
657,ab-ba-sa₆-ga,"['new owner', 'recipient', 'recipient']",101879
658,{d}šul-gi-ra,['new owner'],101880
659,ur-{d}šul-pa-e₃,['source'],101880
660,ab-ba-sa₆-ga,"['new owner', 'recipient']",101880
661,lugal-ku₃-zu,['source'],101889
662,la-ni-mu,['recipient'],101889
663,lugal,['new owner'],102014
664,in-ta-e₃-a,['recipient'],102014
665,{d}nanna-ma-ba,['intermediary'],102014
666,ša₃#-ta-ku₃-zu#,['authorized'],102015
667,ARAD₂-mu#,['authorized'],102015
668,ab-ba-sa₆-ga,['source'],102015
669,ARAD₂-mu,"['new owner', 'authorized', 'authorized']",102016
670,ab-ba-sa₆-ga,['source'],102016
671,a₂-bi₂-li₂,['intermediary'],102017
672,lu₂-{d}nanna,['intermediary'],102017
673,nin,['source'],102020
674,er₃-re-šum,['intermediary'],102020
675,šu-{d}iškur,['intermediary'],102020
676,ur-{d}lugal-banda₃{da},['intermediary'],102020
677,a-hu-we-er!,['source'],102020
678,{d}en-lil₂-la₂,['recipient'],102020
679,a-bi₂-si₂-im-ti,['authorized'],102021
680,ARAD₂-mu,['authorized'],102021
681,er₃-re-šum,['intermediary'],102021
682,{d}nanna-kam,['intermediary'],102022
683,{d}šul-gi-i₃-li₂,['source'],102022
684,lu₂-{d}nanna,['intermediary'],102022
685,{d}en-lil₂-la₂,['source'],102126
686,ur-{d}ba-ba₆,['authorized'],102127
687,giri₃-ni-i₃-sa₆,['new owner'],102127
688,ša₃-kal-la,['new owner'],102127
689,te-te,['new owner'],102127
690,i-šar-ra-ma-aš,['new owner'],102127
691,na-sa₆,['source'],102127
692,sa₆-ga,['recipient'],102132
693,ba-a-a,['recipient'],102132
694,ur-ku₃-nun-na,['source'],102132
695,ur-{d}dumu-zi-da,['authorized'],102133
696,lu₂-ša-lim,['source'],102134
697,lu₂-dingir-ra,['source'],102135
698,{d}šul-gi-iri-mu,['recipient'],102135
699,lugal,['new owner'],102139
700,lugal-an-na-ab-tum₂,['recipient'],102139
701,in-ta-e₃-a,['source'],102141
702,in-ta-e₃-a,['source'],102142
703,šu-er₃-ra,['source'],102143
704,a-hu-ni,['intermediary'],102145
705,ra?-ab-hu-ti-iz?,['intermediary'],102145
706,ARAD₂-mu,['authorized'],102145
707,en-dingir-mu,['source'],102145
708,ta₂-hi-iš-a-tal,['authorized'],102164
709,{d}nanna-igi-du,['authorized'],102164
710,a-bi₂-si₂-im-ti,['intermediary'],102164
711,{d}en-lil₂-zi-ša₃-gal₂,['authorized'],102164
712,{d}šu-{d}suen-i-pa₂-la-ah-{d}en-lil₂,['authorized'],102164
713,ARAD₂-mu,['authorized'],102164
714,er₃-re-šum,['intermediary'],102164
715,puzur₄-{d}en-lil₂,['source'],102165
716,ma-num₂-ki-{d}šul-gi,['intermediary'],102165
717,e₂-a-ni-ša,['recipient'],102166
718,en-dingir-mu,['source'],102166
719,dingir-dan,"['intermediary', 'authorized', 'authorized']",102167
720,ur-{d}ba-ba₆,['authorized'],102167
721,in-ta-e₃-a,['source'],102168
722,a-mur-dingir,['source'],102169
723,ab-ba#-sa₆-ga,"['new owner', 'recipient', 'recipient']",102179
724,na-lu₅,['recipient'],102180
725,lu₂-dingir-ra,['recipient'],102181
726,{d}šul-gi-a-[a]-mu,['recipient'],102182
727,ab-ba-sa₆-ga,['source'],102183
728,na-lu₅,['recipient'],102183
729,ab-ba-sa₆-ga,['source'],102184
730,in-ta-e₃-a,['recipient'],102184
731,ab-ba-sa₆-ga,['source'],102185
732,in#-ta-e₃-a,['recipient'],102185
733,ab-ba-sa₆#-ga#,['source'],102186
734,in-ta-e₃-a,['recipient'],102186
735,na-lu₅,['recipient'],102187
736,lu₂-dingir-ra,['source'],102188
737,ur-nigar{gar},['recipient'],102188
738,{d}šul-gi-a-a-mu,['source'],102189
739,na-lu₅,['source'],102190
740,{d}šul-gi-iri-mu,['recipient'],102190
741,na-lu₅,['source'],102191
742,{d}šul-gi-iri-mu,['recipient'],102191
743,kal-{d}šul-gi,['intermediary'],102192
744,šu-er₃-ra,['source'],102192
745,i₃-la-lum,['authorized'],102193
746,in-ta-e₃-a,['source'],102194
747,ur-šu-ga-lam-ma,['intermediary'],102194
748,ARAD₂-mu,['authorized'],102195
749,du₁₁-ga,['source'],102195
750,{d}nanše-GIR₂@g-gal,['authorized'],102196
751,a-hu-ni,['source'],102196
752,u₄-nu₂-a-ka-na,['new owner'],102197
753,ur-{d}ba-ba₆,['intermediary'],102197
754,in-ta-e₃-a,['source'],102198
755,lu₂-{d}nanna,['new owner'],102199
756,ab-ba-sa₆-ga,['source'],102199
757,ur-{d}nin-tu,['recipient'],102200
758,ab-ba-sa₆-ga,['source'],102261
759,{d}šul-gi-a-a-mu,['recipient'],102261
760,ab-ba-sa₆-ga,['source'],102308
761,na-lu₅,['recipient'],102308
762,lugal,['new owner'],102309
763,na-sa₆,['source'],102309
764,a-hu-ni,['recipient'],102309
765,ab-ba-sa₆-ga,['source'],102310
766,lu₂-dingir-ra,['recipient'],102310
767,ab-ba-sa₆-ga,['source'],102311
768,na-lu₅,['recipient'],102311
769,ab-ba-sa₆-ga,['source'],102312
770,{d}šul-gi-a-a-mu,['recipient'],102312
771,ab-ba-sa₆-ga,['source'],102313
772,be-li₂-a-zu,['recipient'],102313
773,{d}šara₂-kam,['source'],102314
774,ur-{d}lamma,['recipient'],102314
775,ab-ba-sa₆-ga,['source'],102315
776,na-lu₅,['recipient'],102315
777,ab-ba-sa₆-ga,['source'],102316
778,in-ta-e₃-a,['recipient'],102316
779,ab-ba-sa₆-ga,['source'],102317
780,in-ta-e₃-a,['recipient'],102317
781,ab-ba-sa₆-ga,['source'],102318
782,a-hu-we-er,['recipient'],102318
783,ab-ba-sa₆-ga,['source'],102319
784,en-dingir-mu,['recipient'],102319
785,ab-ba-sa₆-ga,['source'],102320
786,a-hu-we-er,['recipient'],102320
787,[{d}]šul#-gi-a-a-mu,['recipient'],102321
788,ab-ba-sa₆-ga,['source'],102322
789,in-ta-e₃-a,['recipient'],102322
790,ab-ba-sa₆-ga,['source'],102323
791,in-ta-e₃-a,['recipient'],102323
792,ab-ba-sa₆-ga,['source'],102324
793,in-ta-e₃-a,['recipient'],102324
794,ab-ba-sa₆-ga,['source'],102325
795,in-ta-e₃-a,['recipient'],102325
796,ab-ba-sa₆-ga,['source'],102326
797,a-hu-we-er,['recipient'],102326
798,ab-ba-sa₆-ga,['source'],102327
799,šu-ma-ma,['recipient'],102327
800,ab-ba-sa₆-ga,['source'],102328
801,in-ta-e₃-a,['recipient'],102328
802,ab-ba-[sa₆-ga],['source'],102329
803,na-lu₅,['recipient'],102329
804,ab-ba-sa₆-ga,['source'],102330
805,lu₂-dingir-ra,['recipient'],102330
806,ab-ba-sa₆-ga,['source'],102331
807,in-ta-e₃-a,['recipient'],102331
808,ab-ba-sa₆-ga,['source'],102332
809,ab-ba-sa₆-ga,['source'],102333
810,šu-ma-ma,['recipient'],102333
811,ab-ba-sa₆-ga,['source'],102334
812,na-lu₅,['recipient'],102334
813,ab-ba-sa₆-ga,['source'],102335
814,zu-ba-ga,['recipient'],102335
815,ab-ba-sa₆-ga,['source'],102336
816,zu-ba-ga,['recipient'],102336
817,ab-ba-sa₆-ga,['source'],102337
818,zu#-ba-ga#,['recipient'],102337
819,ab-ba-sa₆-ga,['source'],102338
820,tah-ša-tal,['recipient'],102338
821,lugal#?-me#?-lam₂,['source'],102339
822,nam#-ha-ni,['source'],102339
823,nu-ur₂-{d}suen,['source'],102339
824,lu₂-{d}ba-ba₆,['source'],102339
825,lugal,['new owner'],102340
826,in-ta-e₃-a,['recipient'],102340
827,{d}nanna-ma-ba,['intermediary'],102340
828,a-ba-{d}en-lil₂-gin₇,"['source', 'source']",102341
829,a-ba-{d}en-lil₂-gin₇-ta,['recipient'],102341
830,ab-ba-sa₆-ga,['source'],102342
831,ab-ba-sa₆-ga,"['new owner', 'recipient', 'recipient']",102344
832,lugal-ma₂-gur₈-re,['new owner'],102345
833,ab-ba-sa₆-ga,['source'],102345
834,ku-u₃,['new owner'],102346
835,{d}nanna-GIR₂@g-gal,['authorized'],102346
836,ha-ab-ru-še-er,['new owner'],102346
837,ur-{d}ba-ba₆,['authorized'],102346
838,ab-ba-sa₆-ga,['source'],102346
839,ab-ba-sa₆-ga,['source'],102347
840,hu-ba-a,['new owner'],102349
841,ur-{d}ba-ba₆,['authorized'],102349
842,ab-ba-sa₆-ga,['source'],102349
843,{d#}nanše-GIR₂@g?-gal,"['new owner', 'authorized', 'authorized']",102351
844,ab-ba-sa₆-ga,['source'],102351
845,na#-lu₅,['source'],102352
846,ARAD₂-{d}nanna,['authorized'],102353
847,in-ta-e₃-a,['source'],102353
848,{d}nanna-ma-ba,['intermediary'],102353
849,ARAD₂-mu,['authorized'],102354
850,nu-ur₂-{d}iškur,['source'],102354
851,zu-u₂-zu,['intermediary'],102354
852,ur-ku₃-nun-na,['source'],102355
853,u₂-ta₂-mi-šar-ra-am,['source'],102356
854,en-dingir-mu,['source'],102357
855,{d}šul-gi-iri-mu,['recipient'],102357
856,tu-ra-am-{d}da-gan,['source'],102358
857,{d}šul-gi-iri-mu,['recipient'],102358
858,inim-{d}šara₂,['source'],102360
859,i₃-li₂-mah-ri₂,['intermediary'],102365
860,nin-ga₂,['intermediary'],102370
861,nam-ha-ni,['source'],102371
862,nu-ur₂-{d}suen,['recipient'],102371
863,{d}šul-gi-a-a-mu,['source'],102374
864,{d}šul-gi-iri-mu,['recipient'],102374
865,na-lu₅,['source'],102375
866,{d}šul-gi-iri-mu,['recipient'],102375
867,{d}šul-gi-si₂-im-tum,['new owner'],102376
868,na-sa₆,"['new owner', 'recipient']",102377
869,wa-ta₂-ru-um,['new owner'],102378
870,{d}en-lil₂-zi-ša₃-gal₂,['authorized'],102378
871,{d}utu-GIR₂@g-gal,['new owner'],102378
872,ur-{d}ba-ba₆,['authorized'],102378
873,ab-ba-sa₆-ga,['source'],102378
874,nu-ur₂-{d}suen,['intermediary'],102378
875,{d}nanše-GIR₂@g-gal,['authorized'],102379
876,na-lu₅,['source'],102379
877,ur-šu-ga-lam-ma,['source'],102408
878,i-šar#-ra-ma-aš,['recipient'],102408
879,{d}šul-gi-a-a-mu,['recipient'],102440
880,ab-ba-sa₆-ga,['source'],102441
881,na-lu₅,['recipient'],102441
882,ur-nigar{gar},['recipient'],102443
883,na-lu₅,['source'],102446
884,ur-nigar{gar},['recipient'],102446
885,a-hu-ni,['source'],102447
886,ur-nigar{gar},['recipient'],102447
887,na-lu₅,['source'],102448
888,{d}šul-gi-iri-mu,['recipient'],102448
889,zu-ba-ga,['source'],102449
890,{d}šul-gi-iri-mu,['recipient'],102449
891,na-lu₅,['source'],102450
892,{d}šul-gi-iri-mu,['recipient'],102450
893,na-lu₅,['source'],102451
894,{d}šul-gi-iri-mu,['recipient'],102451
895,en-dingir-mu,['source'],102452
896,{d}šul-gi-iri-mu,['recipient'],102452
897,be-li₂-i₃-li₂,['source'],102453
898,{d}šul!-gi-iri-mu!,['recipient'],102453
899,na-lu₅,['source'],102454
900,{d}šul-gi-iri-mu,['recipient'],102454
901,er₃-ra-x,['source'],102455
902,en-bara₂,['intermediary'],102457
903,{d}nin-gir₂-su-ka-i₃-sa₆,['intermediary'],102457
904,nu-i₃-da,['new owner'],102459
905,ARAD₂-u₃,['new owner'],102459
906,lu₂-sa₆-ga,['new owner'],102459
907,na-sa₆,['source'],102459
908,ARAD₂-mu,['authorized'],102460
909,lu₂-dingir-ra,['source'],102460
910,ur-{d}ba-[ba₆,['authorized'],102462
911,lu₂-[dingir-ra],['source'],102462
912,hu-ba-a,['intermediary'],102502
913,ab-ba-sa₆-ga,"['new owner', 'recipient', 'recipient']",102502
914,kal-la,['source'],102503
915,sag-{d}nanna-zu,['intermediary'],102503
916,u₂-ta-mi-šar-ra-am,['source'],102504
917,{d}šul-gi-iri-mu,['recipient'],102504
918,en-dingir-mu,['source'],102505
919,{d}en-lil₂-ŠE₃,['source'],102507
920,{d}šul-gi-iri-mu,['recipient'],102507
921,ARAD₂#-mu,['authorized'],102508
922,[aš₂]-nun{ki},['source'],102509
923,[in-ta]-e₃#-a,['recipient'],102509
924,er₂-su₃-a,['new owner'],102526
925,lu₂-dingir-ra,['recipient'],102552
926,ab-ba-sa₆-ga,['source'],102553
927,in-ta-e₃-a,['recipient'],102553
928,lugal-amar-ku₃,['source'],102554
929,{d}en-lil₂-la₂,['recipient'],102554
930,ab-ba-sa₆-ga,"['source', 'source']",102557
931,ab-ba-sa₆-ga-ta,['recipient'],102557
932,na-sa₆,"['new owner', 'recipient', 'recipient']",102566
933,{d}nanše-GIR₂@g-gal,['authorized'],102573
934,ARAD₂-mu,['authorized'],102573
935,na-sa₆,['source'],102573
936,lugal,['new owner'],102574
937,šabra,['source'],102574
938,{d}en-lil₂-la₂,"['new owner', 'recipient']",102574
939,{d}šul-gi#-iri-mu,['recipient'],102581
940,en-dingir-mu,['source'],102582
941,šu-ma-ma,['recipient'],102582
942,in-ta-e₃-<a>,['source'],102584
943,šu-er₃-ra,['recipient'],102584
944,ba-ba-ti,['authorized'],102585
945,ur-{d}nanna,['source'],102585
946,ur-tum-ma-al,['intermediary'],102585
947,ba-na-na,['intermediary'],102586
948,i-di₃-er₃-ra,['recipient'],102625
949,na-sa₆,"['new owner', 'recipient', 'recipient']",102626
950,na-lu₅,['source'],102627
951,ab-ba-sa₆-ga,['source'],102628
952,in-ta-e₃-a,['recipient'],102628
953,nig₂-{d}ba-ba₆,['source'],102630
954,{d}nanše-GIR₂@g-gal,['authorized'],102631
955,ARAD₂-mu,['authorized'],102631
956,na#-lu₅,['source'],102631
957,{d}en#-lil₂-la₂,['recipient'],102633
958,ab-ba-sa₆#-ga#,"['new owner', 'recipient']",102635
959,zu-ba-ga,['source'],102637
960,{d}šul-gi-iri-mu,['recipient'],102637
961,unu₃,['source'],102638
962,be-li₂-du₁₀,['source'],102692
963,na-sa₆,['intermediary'],102693
964,ur-tur,"['source', 'source']",102693
965,lu₂-{d}utu,['recipient'],102693
966,ur-{d}ig-alim,['recipient'],102694
967,lu₂-dingir-ra,['source'],102695
968,{d}šul-gi-iri-mu,['recipient'],102695
969,lu₂-dingir-ra,['source'],102696
970,{d}šul-gi-iri-mu,['recipient'],102696
971,ab-ba-sa₆-ga,"['new owner', 'recipient', 'recipient']",102697
972,ur-{d}suen,['new owner'],102698
973,šar-ru-um-i₃-li₂,['new owner'],102698
974,a-a-kal-la,['authorized'],102698
975,lu₂-dingir-ra,['source'],102699
976,ur-nigar{gar},['recipient'],102699
977,lugal,['new owner'],102700
978,na-sa₆,['source'],102700
979,lu₂-dingir-ra,['recipient'],102700
980,ku-li,['source'],102701
981,lu₂-{d}nanna,['new owner'],102702
982,ARAD₂-mu,['authorized'],102702
983,na-sa₆,['source'],102702
984,lu₂-dingir-ra,['source'],102703
985,ur-nigar{gar},['recipient'],102703
986,lugal-inim-gi-na,['intermediary'],102704
987,ARAD₂-mu,['authorized'],102704
988,a-hu-ni,['source'],102704
989,ab-ba-sa₆-ga,['source'],102705
990,ur-nigar{gar},['recipient'],102705
991,na-lu₅,['source'],102706
992,{d}šul-gi-iri-mu,['recipient'],102706
993,en-dingir-mu,['source'],102707
994,{d}šul-gi-a-a-mu,['source'],102708
995,{d}šul-gi-iri-mu,['recipient'],102708
996,{d}šul-gi-a-a-mu,['source'],102709
997,ab-ba-sa₆-ga,['source'],102710
998,in-ta-e₃-a,['recipient'],102710
999,na-lu₅,['source'],102711
1000,{d}šul-gi-iri#-[mu],['recipient'],102711
1001,dingir-dan,['authorized'],102712
1002,ur-dun,['source'],102713
1003,lugal-šu-mah,['recipient'],102713
1004,a-ab-ba-ba-aš-ti,['new owner'],102714
1005,in-ta-e₃-a,"['new owner', 'recipient']",102714
1006,be-li₂-i₃-li₂,"['source', 'source']",102715
1007,be-li₂-i₃-li₂-ta,['recipient'],102715
1008,in-ta-e₃-a,['source'],102716
1009,nu-ur₂-{d}suen,['intermediary'],102716
1010,nu-ur₂-{d}suen#,"['new owner', 'recipient']",102717
1011,nu-ur₂-{d}iškur,['intermediary'],102717
1012,lugal,['new owner'],102718
1013,in-ta-e₃-a,['recipient'],102718
1014,ur-ku₃-nun-na,['source'],102719
1015,a-hu-ni,['source'],102817
1016,ur-nigar{gar},['recipient'],102817
1017,lu₂-dingir-ra,['source'],102818
1018,a-a-kal-la,"['recipient', 'recipient']",102818
1019,a-hu-ni,['source'],102819
1020,ur-nigar{gar},['recipient'],102819
1021,lu₂-dingir-ra,['source'],102820
1022,ur-nigar{gar#},['recipient'],102820
1023,{d}šul-gi-a-a-mu,['recipient'],102821
1024,{d}šul-gi-a-a-mu,['recipient'],102822
1025,lu₂-dingir-ra,['source'],102823
1026,{d}šul-gi-iri-mu,['recipient'],102823
1027,ur-{d}nanna,['source'],102824
1028,{d}šul-gi-iri-mu,['recipient'],102824
1029,lugal,['new owner'],102825
1030,in-ta-e₃-a,['recipient'],102825
1031,nu-ur₂-{d}suen,['intermediary'],102825
1032,lu₂-du₁₀-ga,['recipient'],102826
1033,ba-mu,['recipient'],102827
1034,lugal-ku₃-zu,['intermediary'],102847
1035,{d}en-lil₂-la₂,['source'],102847
1036,{d}šul-gi-i₃-li₂,['source'],102848
1037,{d}šul-gi-iri-mu,['recipient'],102849
1038,ab-ba-sa₆-ga,['source'],102851
1039,in-ta-e₃-a,['recipient'],102851
1040,lugal-amar-ku₃,['source'],102852
1041,u₂-ta₂-mi-šar-ra-am,['recipient'],102852
1042,ab-ba-sa₆-ga,['source'],102854
1043,a-hu-we-er,['recipient'],102854
1044,ab-ba-sa₆-ga,['source'],102856
1045,lu₂-sa₆-ga,['recipient'],102856
1046,ARAD₂-mu,['new owner'],102857
1047,ur-{d}ba-ba₆,['authorized'],102857
1048,ab-ba-sa₆-ga,['source'],102857
1049,ab-ba-sa₆-ga,['source'],102858
1050,in-ta-e₃-a,['recipient'],102858
1051,maš-tur,['authorized'],102859
1052,ARAD₂-mu,['authorized'],102859
1053,na-lu₅,['source'],102859
1054,ab-ba-sa₆-ga,"['source', 'source']",102860
1055,na-lu₅,['recipient'],102860
1056,ab-ba-sa₆-ga,['source'],102861
1057,en-dingir-mu,['recipient'],102861
1058,{d}šul-gi-a-a-mu,['source'],102862
1059,{d}šul-gi-iri-mu,['recipient'],102862
1060,ab-ba-sa₆-ga,['source'],102863
1061,na-lu₅,['recipient'],102863
1062,ab-ba-sa₆-ga,['source'],102864
1063,na-lu₅,['recipient'],102864
1064,ab-ba-sa₆-ga,['source'],102865
1065,[in-ta]-e₃-a,['recipient'],102865
1066,lu₂-{d}utu,['source'],102866
1067,ad-da-gi-na,['source'],102866
1068,ab-ba-sa₆-ga,['source'],102867
1069,na-lu₅,['recipient'],102867
1070,lugal-amar-ku₃,['source'],102868
1071,ab-ba-sa₆-ga,['source'],102869
1072,ur-e₂-an-na,['new owner'],102870
1073,a-a-kal-la,['authorized'],102870
1074,x,['source'],102870
1075,ab-ba-sa₆-ga,['source'],102871
1076,na-lu₅,['recipient'],102871
1077,lugal-amar-ku₃,['source'],102873
1078,a-hu-we-er,['recipient'],102873
1079,ab]-ba-[sa₆]-ga,['source'],102875
1080,na-lu₅,['recipient'],102875
1081,lu₂-{d}inanna,['new owner'],102876
1082,a-hu-ni,['authorized'],102876
1083,ur#-{d}ba-ba₆,['authorized'],102876
1084,ab-ba-sa₆-ga,['source'],102877
1085,šu-ma-ma,['recipient'],102877
1086,a-bi₂-si₂-im-ti,['new owner'],102878
1087,ku-ba-tum,['new owner'],102878
1088,a-hu-we-er,['recipient'],102878
1089,ib-ni-{d}suen,['recipient'],102878
1090,ur-{d}nanna,['recipient'],102878
1091,in-ta-e₃-a,['source'],102878
1092,ab-ba-sa₆-ga,['source'],102879
1093,in-ta-e₃-a,['recipient'],102879
1094,ur-e₂-muš-a,['new owner'],102880
1095,ARAD₂-mu,['authorized'],102880
1096,ab-ba-sa₆-ga,['source'],102880
1097,a-a-kal-la,['intermediary'],102881
1098,na-lu₅,['source'],102881
1099,ad-da-kal-la,['intermediary'],102882
1100,ab-ba-sa₆-ga,['source'],102884
1101,[in]-ta-[e₃-a],['recipient'],102884
1102,lugal-inim-du₁₀,"['intermediary', 'intermediary']",102885
1103,[šu]-i₃-li₂,['recipient'],102885
1104,al-la-mu,['recipient'],102885
1105,nu-ur₂-{d}suen,['source'],102886
1106,in-ta-e₃-a,['recipient'],102886
1107,a-a-dingir,['recipient'],102886
1108,in-ta-e₃-a,['source'],102887
1109,ur-ku₃-nun-na,['source'],102888
1110,in-ta-e₃-a,"['source', 'source']",102890
1111,in-ta-e₃-a-ta,['recipient'],102890
1112,in-ta-e₃-a,"['new owner', 'recipient', 'recipient']",102891
1113,{d}nanna-ma-ba,['intermediary'],102891
1114,in-ta-e₃-a,"['source', 'source']",102893
1115,in-ta-e₃-a-ta,['recipient'],102893
1116,ab-ba-sa₆-ga,['source'],102894
1117,nu-ur₂-{d}šul-gi,['recipient'],102894
1118,ta₂-hi-iš-a-tal,"['source', 'source']",102895
1119,ta₂-hi-iš-a-tal-ta,['recipient'],102895
1120,na-lu₅,"['source', 'source']",102896
1121,na-lu₅-ta,['recipient'],102896
1122,na-lu₅,['source'],102897
