,lemma,id_text,id_line,id_word,label
1120112,dab{ki}[]GN,epsd2/admin/u3adm/P123253,10,P123253.10.3,o 8
1120113,1(diš)[]NU,epsd2/admin/u3adm/P123253,11,P123253.11.1,o 9
1120114,sila[lamb]N,epsd2/admin/u3adm/P123253,11,P123253.11.2,o 9
1120115,{d}inanna[]TN,epsd2/admin/u3adm/P123253,11,P123253.11.3,o 9
1120116,mu.DU[delivery]N,epsd2/admin/u3adm/P123253,13,P123253.13.1,r 1
1120117,zabardab[official]N,epsd2/admin/u3adm/P123253,13,P123253.13.2,r 1
1120118,1(diš)[]NU,epsd2/admin/u3adm/P123253,14,P123253.14.1,r 2
1120119,sila[lamb]N,epsd2/admin/u3adm/P123253,14,P123253.14.2,r 2
1120120,{d}en-lil₂[]FN,epsd2/admin/u3adm/P123253,14,P123253.14.3,r 2
1120121,1(diš)[]NU,epsd2/admin/u3adm/P123253,15,P123253.15.1,r 3
1120122,sila[lamb]N,epsd2/admin/u3adm/P123253,15,P123253.15.2,r 3
1120123,{d}nin-lil₂[]FN,epsd2/admin/u3adm/P123253,15,P123253.15.3,r 3
1120124,mu.DU[delivery]N,epsd2/admin/u3adm/P123253,16,P123253.16.1,r 4
1120125,ensik[ruler]N,epsd2/admin/u3adm/P123253,16,P123253.16.2,r 4
1120126,šuruppak{ki}[]GN,epsd2/admin/u3adm/P123253,16,P123253.16.3,r 4
1120127,zabardab[official]N,epsd2/admin/u3adm/P123253,17,P123253.17.1,r 5
1120128,maškim[administrator]N,epsd2/admin/u3adm/P123253,17,P123253.17.2,r 5
1120129,1(diš)[]NU,epsd2/admin/u3adm/P123253,18,P123253.18.1,r 6
1120130,gud[ox]N,epsd2/admin/u3adm/P123253,18,P123253.18.2,r 6
1120131,5(diš)[]NU,epsd2/admin/u3adm/P123253,18,P123253.18.3,r 6
1120132,udu[sheep]N,epsd2/admin/u3adm/P123253,18,P123253.18.4,r 6
1120133,1(u)[]NU,epsd2/admin/u3adm/P123253,18,P123253.18.5,r 6
1120134,lal[small]V/i,epsd2/admin/u3adm/P123253,18,P123253.18.6,r 6
1120135,1(diš)[]NU,epsd2/admin/u3adm/P123253,18,P123253.18.7,r 6
1120136,u[ewe]N,epsd2/admin/u3adm/P123253,18,P123253.18.8,r 6
1120137,3(diš)[]NU,epsd2/admin/u3adm/P123253,18,P123253.18.9,r 6
1120138,x[NA]NA,epsd2/admin/u3adm/P123253,18,P123253.18.10,r 6
1120139,4(diš)[]NU,epsd2/admin/u3adm/P123253,19,P123253.19.1,r 7
1120140,uzud[goat]N,epsd2/admin/u3adm/P123253,19,P123253.19.2,r 7
1120141,šugid[~animal]N,epsd2/admin/u3adm/P123253,19,P123253.19.3,r 7
1120142,emuhaldim[kitchen]N,epsd2/admin/u3adm/P123253,19,P123253.19.4,r 7
1120143,ud[sun]N,epsd2/admin/u3adm/P123253,20,P123253.20.1,r 8
1120144,1(diš)-kam[]NU,epsd2/admin/u3adm/P123253,20,P123253.20.2,r 8
1120145,ki[place]N,epsd2/admin/u3adm/P123253,21,P123253.21.1,r 9
1120146,na-sa₆-ta[]PN,epsd2/admin/u3adm/P123253,21,P123253.21.2,r 9
1120147,zig[rise]V/i,epsd2/admin/u3adm/P123253,21,P123253.21.3,r 9
1120148,itud[moon]N,epsd2/admin/u3adm/P123253,22,P123253.22.1,r 10
1120149,ezem-{d}šul-gi[]MN,epsd2/admin/u3adm/P123253,22,P123253.22.2,r 10
1120150,mu[name]N,epsd2/admin/u3adm/P123253,23,P123253.23.1,r 11
1120151,ha-ar-ši{ki}[]GN,epsd2/admin/u3adm/P123253,23,P123253.23.2,r 11
1120152,hu-ur₅-ti{ki}[]GN,epsd2/admin/u3adm/P123253,23,P123253.23.3,r 11
1120153,ki-maš{ki}[]GN,epsd2/admin/u3adm/P123253,23,P123253.23.4,r 11
1120154,u[and]CNJ,epsd2/admin/u3adm/P123253,23,P123253.23.5,r 11
1120155,mada[land]N,epsd2/admin/u3adm/P123253,23,P123253.23.6,r 11
1120156,ud[sun]N,epsd2/admin/u3adm/P123253,23,P123253.23.7,r 11
1120157,aš-a[NA]NA,epsd2/admin/u3adm/P123253,23,P123253.23.8,r 11
1120158,hulu[bad]V/i,epsd2/admin/u3adm/P123253,23,P123253.23.9,r 11
1120809,4(diš)[]NU,epsd2/admin/u3adm/P131721,3,P131721.3.1,o 1
1120810,udu[sheep]N,epsd2/admin/u3adm/P131721,3,P131721.3.2,o 1
1120811,aslum[sheep]N,epsd2/admin/u3adm/P131721,3,P131721.3.3,o 1
1120812,niga[fattened]V/i,epsd2/admin/u3adm/P131721,3,P131721.3.4,o 1
1120813,1(diš)[]NU,epsd2/admin/u3adm/P131721,4,P131721.4.1,o 2
1120814,gukkal[sheep]N,epsd2/admin/u3adm/P131721,4,P131721.4.2,o 2
1120815,niga[fattened]V/i,epsd2/admin/u3adm/P131721,4,P131721.4.3,o 2
1120816,1(diš)[]NU,epsd2/admin/u3adm/P131721,5,P131721.5.1,o 3
1120817,kir[lamb]N,epsd2/admin/u3adm/P131721,5,P131721.5.2,o 3
1120818,niga[fattened]V/i,epsd2/admin/u3adm/P131721,5,P131721.5.3,o 3
1120819,4(diš)[]NU,epsd2/admin/u3adm/P131721,6,P131721.6.1,o 4
1120820,udu[sheep]N,epsd2/admin/u3adm/P131721,6,P131721.6.2,o 4
1120821,1(diš)[]NU,epsd2/admin/u3adm/P131721,7,P131721.7.1,o 5
1120822,maš[goat]N,epsd2/admin/u3adm/P131721,7,P131721.7.2,o 5
1120823,ma₂-gan[]GN,epsd2/admin/u3adm/P131721,7,P131721.7.3,o 5
1120824,ud[sun]N,epsd2/admin/u3adm/P131721,8,P131721.8.1,o 6
1120825,2(u)[]NU,epsd2/admin/u3adm/P131721,8,P131721.8.2,o 6
1120826,7(diš)-kam[]NU,epsd2/admin/u3adm/P131721,8,P131721.8.3,o 6
1120827,ki[place]N,epsd2/admin/u3adm/P131721,10,P131721.10.1,r 1
1120828,ab-ba-sa₆-ga-ta[]PN,epsd2/admin/u3adm/P131721,10,P131721.10.2,r 1
1120829,na-lu₅[]PN,epsd2/admin/u3adm/P131721,11,P131721.11.1,r 2
1120830,dab[seize]V/t,epsd2/admin/u3adm/P131721,11,P131721.11.2,r 2
1120831,itud[moon]N,epsd2/admin/u3adm/P131721,12,P131721.12.1,r 3
1120832,akiti[festival]N,epsd2/admin/u3adm/P131721,12,P131721.12.2,r 3
1120833,mu[name]N,epsd2/admin/u3adm/P131721,13,P131721.13.1,r 4
1120834,en[priest]N,epsd2/admin/u3adm/P131721,13,P131721.13.2,r 4
1120835,{d}nanna[]DN,epsd2/admin/u3adm/P131721,13,P131721.13.3,r 4
1120836,huŋ[hire]V/t,epsd2/admin/u3adm/P131721,13,P131721.13.4,r 4
1120837,1(u)[]NU,epsd2/admin/u3adm/P131721,15,P131721.15.1,l.e. 1
1120838,1(diš)[]NU,epsd2/admin/u3adm/P131721,15,P131721.15.2,l.e. 1
1120839,5(diš)[]NU,epsd2/admin/u3adm/P103037,3,P103037.3.1,o 1
1120840,mašgal[goat]N,epsd2/admin/u3adm/P103037,3,P103037.3.2,o 1
1120841,šugid[~animal]N,epsd2/admin/u3adm/P103037,3,P103037.3.3,o 1
1120842,ud[sun]N,epsd2/admin/u3adm/P103037,4,P103037.4.1,o 2
1120843,8(diš)-kam[]NU,epsd2/admin/u3adm/P103037,4,P103037.4.2,o 2
1120844,ki[place]N,epsd2/admin/u3adm/P103037,5,P103037.5.1,o 3
1120845,ab-ba-sa₆-ga-ta[]PN,epsd2/admin/u3adm/P103037,5,P103037.5.2,o 3
1120846,dug[speak]V/t,epsd2/admin/u3adm/P103037,6,P103037.6.1,o 4
1120847,dab[seize]V/t,epsd2/admin/u3adm/P103037,6,P103037.6.2,o 4
1120848,itud[moon]N,epsd2/admin/u3adm/P103037,8,P103037.8.1,r 1
1120849,še-sag₁₁-ku₅[]MN,epsd2/admin/u3adm/P103037,8,P103037.8.2,r 1
1120850,mu[name]N,epsd2/admin/u3adm/P103037,9,P103037.9.1,r 2
1120851,en[priest]N,epsd2/admin/u3adm/P103037,9,P103037.9.2,r 2
1120852,eridu{ki}[]GN,epsd2/admin/u3adm/P103037,9,P103037.9.3,r 2
1120853,huŋ[hire]V/t,epsd2/admin/u3adm/P103037,9,P103037.9.4,r 2
1120854,5(diš)[]NU,epsd2/admin/u3adm/P103037,11,P103037.11.1,l.e. 1
1120962,1(diš)[]NU,epsd2/admin/u3adm/P144092,3,P144092.3.1,o 1
1120963,sila[lamb]N,epsd2/admin/u3adm/P144092,3,P144092.3.2,o 1
1120964,niga[fattened]V/i,epsd2/admin/u3adm/P144092,3,P144092.3.3,o 1
1120965,ud[sun]N,epsd2/admin/u3adm/P144092,4,P144092.4.1,o 2
1120966,2(u)[]NU,epsd2/admin/u3adm/P144092,4,P144092.4.2,o 2
1120967,1(diš)-kam[]NU,epsd2/admin/u3adm/P144092,4,P144092.4.3,o 2
1120968,ki[place]N,epsd2/admin/u3adm/P144092,5,P144092.5.1,o 3
1120969,ab-ba-sa₆-ga-ta[]PN,epsd2/admin/u3adm/P144092,5,P144092.5.2,o 3
1120970,na-lu₅[]PN,epsd2/admin/u3adm/P144092,6,P144092.6.1,o 4
1120971,dab[seize]V/t,epsd2/admin/u3adm/P144092,7,P144092.7.1,o 5
1120972,itud[moon]N,epsd2/admin/u3adm/P144092,9,P144092.9.1,r 1
1120973,akiti[festival]N,epsd2/admin/u3adm/P144092,9,P144092.9.2,r 1
1120974,mu[name]N,epsd2/admin/u3adm/P144092,10,P144092.10.1,r 2
1120975,en-unu₆-gal[NA]NA,epsd2/admin/u3adm/P144092,10,P144092.10.2,r 2
1120976,{d}inanna[]TN,epsd2/admin/u3adm/P144092,10,P144092.10.3,r 2
1120977,unu{ki}[]GN,epsd2/admin/u3adm/P144092,10,P144092.10.4,r 2
1120978,huŋ[hire]V/t,epsd2/admin/u3adm/P144092,10,P144092.10.5,r 2
1120979,1(diš)[]NU,epsd2/admin/u3adm/P144092,12,P144092.12.1,l.e. 1
1121076,1(u)[]NU,epsd2/admin/u3adm/P122773,3,P122773.3.1,o 1
1121077,udu[sheep]N,epsd2/admin/u3adm/P122773,3,P122773.3.2,o 1
1121078,u[grass]N,epsd2/admin/u3adm/P122773,3,P122773.3.3,o 1
1121079,pa-ni-tum[]PN,epsd2/admin/u3adm/P122773,4,P122773.4.1,o 2
1121080,2(diš)[]NU,epsd2/admin/u3adm/P122773,5,P122773.5.1,o 3
1121081,udu[sheep]N,epsd2/admin/u3adm/P122773,5,P122773.5.2,o 3
1121082,1(diš)[]NU,epsd2/admin/u3adm/P122773,5,P122773.5.3,o 3
1121083,maš[goat]N,epsd2/admin/u3adm/P122773,5,P122773.5.4,o 3
1121084,e₂-duru₅-a-ni[NA]NA,epsd2/admin/u3adm/P122773,6,P122773.6.1,o 4
1121085,2(diš)[]NU,epsd2/admin/u3adm/P122773,7,P122773.7.1,o 5
1121086,udu[sheep]N,epsd2/admin/u3adm/P122773,7,P122773.7.2,o 5
1121087,1(diš)[]NU,epsd2/admin/u3adm/P122773,7,P122773.7.3,o 5
1121088,maš[goat]N,epsd2/admin/u3adm/P122773,7,P122773.7.4,o 5
1121089,bar-bar-li₂-a[]PN,epsd2/admin/u3adm/P122773,8,P122773.8.1,o 6
1121090,2(diš)[]NU,epsd2/admin/u3adm/P122773,9,P122773.9.1,o 7
1121091,udu[sheep]N,epsd2/admin/u3adm/P122773,9,P122773.9.2,o 7
1121092,1(diš)[]NU,epsd2/admin/u3adm/P122773,9,P122773.9.3,o 7
1121093,maš[goat]N,epsd2/admin/u3adm/P122773,9,P122773.9.4,o 7
1121094,{d}en-lil₂-i₃-sa₆[]PN,epsd2/admin/u3adm/P122773,10,P122773.10.1,o 8
1121095,2(diš)[]NU,epsd2/admin/u3adm/P122773,12,P122773.12.1,r 1
1121096,sila[lamb]N,epsd2/admin/u3adm/P122773,12,P122773.12.2,r 1
1121097,te-ze₂-en₆-ma-ma[]PN,epsd2/admin/u3adm/P122773,13,P122773.13.1,r 2
1121098,mu.DU[delivery]N,epsd2/admin/u3adm/P122773,14,P122773.14.1,r 3
1121099,{d}šul-gi-si₂-im-tum-ma[]PN,epsd2/admin/u3adm/P122773,15,P122773.15.1,r 4
1121100,šag[heart]N,epsd2/admin/u3adm/P122773,16,P122773.16.1,r 5
1121101,tum-ma-al{ki}[]GN,epsd2/admin/u3adm/P122773,16,P122773.16.2,r 5
1121102,a₂-bi₂-li₂-a[]PN,epsd2/admin/u3adm/P122773,17,P122773.17.1,r 6
1121103,dab[seize]V/t,epsd2/admin/u3adm/P122773,17,P122773.17.2,r 6
1121104,itud[moon]N,epsd2/admin/u3adm/P122773,18,P122773.18.1,r 7
1121105,ezem-{d}šul-gi[]MN,epsd2/admin/u3adm/P122773,18,P122773.18.2,r 7
1121106,mu[name]N,epsd2/admin/u3adm/P122773,19,P122773.19.1,r 8
1121107,us[follow]V/t,epsd2/admin/u3adm/P122773,19,P122773.19.2,r 8
1121108,bad[wall]N,epsd2/admin/u3adm/P122773,19,P122773.19.3,r 8
1121109,mada[land]N,epsd2/admin/u3adm/P122773,19,P122773.19.4,r 8
1121110,du[build]V/t,epsd2/admin/u3adm/P122773,19,P122773.19.5,r 8
1121128,1(geš₂)[]NU,epsd2/admin/u3adm/P126531,3,P126531.3.1,o 1
1121129,5(u)[]NU,epsd2/admin/u3adm/P126531,3,P126531.3.2,o 1
1121130,5(diš)[]NU,epsd2/admin/u3adm/P126531,3,P126531.3.3,o 1
1121131,udu[sheep]N,epsd2/admin/u3adm/P126531,3,P126531.3.4,o 1
1121132,maš[goat]N,epsd2/admin/u3adm/P126531,3,P126531.3.5,o 1
1121133,hi[mix]V/t,epsd2/admin/u3adm/P126531,3,P126531.3.6,o 1
1121134,uš[die]V/i,epsd2/admin/u3adm/P126531,4,P126531.4.1,o 2
1121135,ki[place]N,epsd2/admin/u3adm/P126531,5,P126531.5.1,o 3
1121136,nu-ur₂-{d}suen-ta[]PN,epsd2/admin/u3adm/P126531,5,P126531.5.2,o 3
1121137,{d}šul-gi-iri-mu[]PN,epsd2/admin/u3adm/P126531,6,P126531.6.1,o 4
1121138,šu[hand]N,epsd2/admin/u3adm/P126531,7,P126531.7.1,o 5
1121139,teŋ[approach]V/i,epsd2/admin/u3adm/P126531,7,P126531.7.2,o 5
1121140,kišib[seal]N,epsd2/admin/u3adm/P126531,8,P126531.8.1,o 6
1121141,ba-ba-ti[]PN,epsd2/admin/u3adm/P126531,8,P126531.8.2,o 6
1121142,itud[moon]N,epsd2/admin/u3adm/P126531,10,P126531.10.1,r 1
1121143,še-sag₁₁-ku₅-ta[NA]NA,epsd2/admin/u3adm/P126531,10,P126531.10.2,r 1
1121144,itud[moon]N,epsd2/admin/u3adm/P126531,11,P126531.11.1,r 2
1121145,ses-da-gu₇-še₃[]MN,epsd2/admin/u3adm/P126531,11,P126531.11.2,r 2
1121146,itud[moon]N,epsd2/admin/u3adm/P126531,12,P126531.12.1,r 3
1121147,3(diš)-kam[]NU,epsd2/admin/u3adm/P126531,12,P126531.12.2,r 3
1121148,mu[name]N,epsd2/admin/u3adm/P126531,13,P126531.13.1,r 4
1121149,{d}šu-{d}suen[]TN,epsd2/admin/u3adm/P126531,13,P126531.13.2,r 4
1121150,lugal[king]N,epsd2/admin/u3adm/P126531,13,P126531.13.3,r 4
1121151,uri₅{ki}-ma-ke₄[]GN,epsd2/admin/u3adm/P126531,13,P126531.13.4,r 4
1121152,mada[land]N,epsd2/admin/u3adm/P126531,13,P126531.13.5,r 4
1121153,za-ab-ša-li{ki}[]GN,epsd2/admin/u3adm/P126531,13,P126531.13.6,r 4
1121154,hulu[bad]V/i,epsd2/admin/u3adm/P126531,13,P126531.13.7,r 4
1121155,{d}šu-{d}suen[]TN,epsd2/admin/u3adm/P126531,16,P126531.16.1,seal 1 i 1
1121156,lugal[king]N,epsd2/admin/u3adm/P126531,17,P126531.17.1,seal 1 i 2
1121157,kalag[strong]V/i,epsd2/admin/u3adm/P126531,17,P126531.17.2,seal 1 i 2
1121158,lugal[king]N,epsd2/admin/u3adm/P126531,18,P126531.18.1,seal 1 i 3
1121159,uri₅{ki}-ma[]GN,epsd2/admin/u3adm/P126531,18,P126531.18.2,seal 1 i 3
1121160,lugal[king]N,epsd2/admin/u3adm/P126531,19,P126531.19.1,seal 1 i 4
1121161,an[sky]N,epsd2/admin/u3adm/P126531,19,P126531.19.2,seal 1 i 4
1121162,anubda[quarter]N,epsd2/admin/u3adm/P126531,19,P126531.19.3,seal 1 i 4
1121163,limmu₂-ba-ke₄[NA]NA,epsd2/admin/u3adm/P126531,19,P126531.19.4,seal 1 i 4
1121164,ba-ba-ti[]PN,epsd2/admin/u3adm/P126531,20,P126531.20.1,seal 1 i 5
1121165,bisaŋdubak[archivist]N,epsd2/admin/u3adm/P126531,21,P126531.21.1,seal 1 i 6
1121166,šatam[official]N,epsd2/admin/u3adm/P126531,22,P126531.22.1,seal 1 i 7
1121167,lugal[king]N,epsd2/admin/u3adm/P126531,22,P126531.22.2,seal 1 i 7
1121168,šakkanak[general]N,epsd2/admin/u3adm/P126531,23,P126531.23.1,seal 1 i 8
1121169,maš-kan₂[NA]NA,epsd2/admin/u3adm/P126531,24,P126531.24.1,seal 1 i 9
1121170,šar-ru-um{ki}-ma[]GN,epsd2/admin/u3adm/P126531,24,P126531.24.2,seal 1 i 9
1121171,ensik[ruler]N,epsd2/admin/u3adm/P126531,25,P126531.25.1,seal 1 i 10
1121172,a-wa-al{ki}[]GN,epsd2/admin/u3adm/P126531,27,P126531.27.1,seal 1 ii 1
1121173,ensik[ruler]N,epsd2/admin/u3adm/P126531,28,P126531.28.1,seal 1 ii 2
1121174,mada[land]N,epsd2/admin/u3adm/P126531,29,P126531.29.1,seal 1 ii 3
1121175,x[NA]NA,epsd2/admin/u3adm/P126531,29,P126531.29.2,seal 1 ii 3
1121176,x[NA]NA,epsd2/admin/u3adm/P126531,30,P126531.30.1,seal 1 ii 4
1121177,{d}be-la-at-suh-ner[]PN,epsd2/admin/u3adm/P126531,31,P126531.31.1,seal 1 ii 5
1121178,u[and]CNJ,epsd2/admin/u3adm/P126531,32,P126531.32.1,seal 1 ii 6
1121179,{d}be-la-at-te-ra-ba-an[]PN,epsd2/admin/u3adm/P126531,32,P126531.32.2,seal 1 ii 6
1121180,šeš[brother]N,epsd2/admin/u3adm/P126531,33,P126531.33.1,seal 1 ii 7
1121181,a-bi₂-si₂-im-ti[]PN,epsd2/admin/u3adm/P126531,33,P126531.33.2,seal 1 ii 7
1121182,ama[mother]N,epsd2/admin/u3adm/P126531,34,P126531.34.1,seal 1 ii 8
1121183,ki-ag₂-ni[NA]NA,epsd2/admin/u3adm/P126531,34,P126531.34.2,seal 1 ii 8
1121184,arad[slave]N,epsd2/admin/u3adm/P126531,35,P126531.35.1,seal 1 ii 9
1121185,ba[allot]V/t,epsd2/admin/u3adm/P126531,36,P126531.36.1,seal 1 ii 10
1122132,1(u)[]NU,epsd2/admin/u3adm/P127515,3,P127515.3.1,o 1
1122133,8(diš)[]NU,epsd2/admin/u3adm/P127515,3,P127515.3.2,o 1
1122134,sila[lamb]N,epsd2/admin/u3adm/P127515,3,P127515.3.3,o 1
1122135,ga[milk]N,epsd2/admin/u3adm/P127515,3,P127515.3.4,o 1
1122136,1(u)[]NU,epsd2/admin/u3adm/P127515,4,P127515.4.1,o 2
1122137,6(diš)[]NU,epsd2/admin/u3adm/P127515,4,P127515.4.2,o 2
1122138,kir[lamb]N,epsd2/admin/u3adm/P127515,4,P127515.4.3,o 2
1122139,ga[milk]N,epsd2/admin/u3adm/P127515,4,P127515.4.4,o 2
1122140,utuda[offspring]N,epsd2/admin/u3adm/P127515,5,P127515.5.1,o 3
1122141,šag[heart]N,epsd2/admin/u3adm/P127515,6,P127515.6.1,o 4
1122142,nagabtum[stockyard?]N,epsd2/admin/u3adm/P127515,6,P127515.6.2,o 4
1122143,ud[sun]N,epsd2/admin/u3adm/P127515,8,P127515.8.1,r 1
1122144,2(u)[]NU,epsd2/admin/u3adm/P127515,8,P127515.8.2,r 1
1122145,4(diš)-kam[]NU,epsd2/admin/u3adm/P127515,8,P127515.8.3,r 1
1122146,{d}šul-gi-a-a-mu[]PN,epsd2/admin/u3adm/P127515,9,P127515.9.1,r 2
1122147,dab[seize]V/t,epsd2/admin/u3adm/P127515,9,P127515.9.2,r 2
1122148,itud[moon]N,epsd2/admin/u3adm/P127515,10,P127515.10.1,r 3
1122149,ezem-mah[]MN,epsd2/admin/u3adm/P127515,10,P127515.10.2,r 3
1122150,min₃-kam[NA]NA,epsd2/admin/u3adm/P127515,10,P127515.10.3,r 3
1122151,mu[name]N,epsd2/admin/u3adm/P127515,11,P127515.11.1,r 4
1122152,en[priest]N,epsd2/admin/u3adm/P127515,11,P127515.11.2,r 4
1122153,{d}nanna[]DN,epsd2/admin/u3adm/P127515,11,P127515.11.3,r 4
1122154,huŋ[hire]V/t,epsd2/admin/u3adm/P127515,11,P127515.11.4,r 4
1122155,3(u)[]NU,epsd2/admin/u3adm/P127515,13,P127515.13.1,l.e. 1
1122156,4(diš)[]NU,epsd2/admin/u3adm/P127515,13,P127515.13.2,l.e. 1
1122157,udu[sheep]N,epsd2/admin/u3adm/P127515,13,P127515.13.3,l.e. 1
1122268,5(diš)[]NU,epsd2/admin/u3adm/P124921,3,P124921.3.1,o 1
1122269,udu[sheep]N,epsd2/admin/u3adm/P124921,3,P124921.3.2,o 1
1122270,niga[fattened]V/i,epsd2/admin/u3adm/P124921,3,P124921.3.3,o 1
1122271,1(diš)[]NU,epsd2/admin/u3adm/P124921,3,P124921.3.4,o 1
1122272,sila[lamb]N,epsd2/admin/u3adm/P124921,3,P124921.3.5,o 1
1122273,{d}en-lil₂-zi-ša₃-gal₂[]PN,epsd2/admin/u3adm/P124921,4,P124921.4.1,o 2
1122274,ta₂-hi-iš-a-tal[]PN,epsd2/admin/u3adm/P124921,5,P124921.5.1,o 3
1122275,maškim[administrator]N,epsd2/admin/u3adm/P124921,5,P124921.5.2,o 3
1122276,1(diš)[]NU,epsd2/admin/u3adm/P124921,6,P124921.6.1,o 4
1122277,sila[lamb]N,epsd2/admin/u3adm/P124921,6,P124921.6.2,o 4
1122278,eʾuzga[building]N,epsd2/admin/u3adm/P124921,6,P124921.6.3,o 4
1122279,ur-{d}ba-ba₆[]PN,epsd2/admin/u3adm/P124921,7,P124921.7.1,o 5
1122280,maškim[administrator]N,epsd2/admin/u3adm/P124921,7,P124921.7.2,o 5
1122281,šag[heart]N,epsd2/admin/u3adm/P124921,8,P124921.8.1,o 6
1122282,mu.DU[delivery]N,epsd2/admin/u3adm/P124921,8,P124921.8.2,o 6
1122283,ud[sun]N,epsd2/admin/u3adm/P124921,10,P124921.10.1,r 1
1122284,2(u)[]NU,epsd2/admin/u3adm/P124921,10,P124921.10.2,r 1
1122285,4(diš)-kam[]NU,epsd2/admin/u3adm/P124921,10,P124921.10.3,r 1
1122286,ki[place]N,epsd2/admin/u3adm/P124921,11,P124921.11.1,r 2
1122287,ab-ba-sa₆-ga-ta[]PN,epsd2/admin/u3adm/P124921,11,P124921.11.2,r 2
1122288,zig[rise]V/i,epsd2/admin/u3adm/P124921,11,P124921.11.3,r 2
1122289,itud[moon]N,epsd2/admin/u3adm/P124921,12,P124921.12.1,r 3
1122290,ezem-an-na[]MN,epsd2/admin/u3adm/P124921,12,P124921.12.2,r 3
1122291,mu[name]N,epsd2/admin/u3adm/P124921,13,P124921.13.1,r 4
1122292,hu-uh₂-nu-ri{ki}[]GN,epsd2/admin/u3adm/P124921,13,P124921.13.2,r 4
1122293,hulu[bad]V/i,epsd2/admin/u3adm/P124921,13,P124921.13.3,r 4
1122294,7(diš)[]NU,epsd2/admin/u3adm/P124921,15,P124921.15.1,l.e. 1
1122316,6(diš)[]NU,epsd2/admin/u3adm/P201089,3,P201089.3.1,o 1
1122317,gud[ox]N,epsd2/admin/u3adm/P201089,3,P201089.3.2,o 1
1122318,mu.DU[delivery]N,epsd2/admin/u3adm/P201089,4,P201089.4.1,o 2
1122319,didli[several]AJ,epsd2/admin/u3adm/P201089,4,P201089.4.2,o 2
1122320,e[house]N,epsd2/admin/u3adm/P201089,5,P201089.5.1,o 3
1122321,gud[ox]N,epsd2/admin/u3adm/P201089,5,P201089.5.2,o 3
1122322,mu.DU[delivery]N,epsd2/admin/u3adm/P201089,6,P201089.6.1,o 4
1122323,lugal[king]N,epsd2/admin/u3adm/P201089,6,P201089.6.2,o 4
1122324,ud[sun]N,epsd2/admin/u3adm/P201089,7,P201089.7.1,o 5
1122325,1(u)[]NU,epsd2/admin/u3adm/P201089,7,P201089.7.2,o 5
1122326,4(diš)-kam[]NU,epsd2/admin/u3adm/P201089,7,P201089.7.3,o 5
1122327,{d}en-lil₂-la₂[]PN,epsd2/admin/u3adm/P201089,9,P201089.9.1,r 1
1122328,dab[seize]V/t,epsd2/admin/u3adm/P201089,10,P201089.10.1,r 2
1122329,break,epsd2/admin/u3adm/P201089,11,P201089.11,
1122330,itud[moon]N,epsd2/admin/u3adm/P201089,12,P201089.12.1,r 3
1122331,šu-eš-ša[]MN,epsd2/admin/u3adm/P201089,12,P201089.12.2,r 3
1122332,mu[name]N,epsd2/admin/u3adm/P201089,13,P201089.13.1,r 4
1122333,us[follow]V/t,epsd2/admin/u3adm/P201089,13,P201089.13.2,r 4
1122334,ki-maš{ki}[]GN,epsd2/admin/u3adm/P201089,13,P201089.13.3,r 4
1122335,hulu[bad]V/i,epsd2/admin/u3adm/P201089,13,P201089.13.4,r 4
1122336,1(diš)[]NU,epsd2/admin/u3adm/P109642,3,P109642.3.1,o 1
1122337,udu[sheep]N,epsd2/admin/u3adm/P109642,3,P109642.3.2,o 1
1122338,niga[fattened]V/i,epsd2/admin/u3adm/P109642,3,P109642.3.3,o 1
1122339,sag[rare]V/i,epsd2/admin/u3adm/P109642,3,P109642.3.4,o 1
1122340,us[side]N,epsd2/admin/u3adm/P109642,3,P109642.3.5,o 1
1122341,uš[die]V/i,epsd2/admin/u3adm/P109642,4,P109642.4.1,o 2
1122342,ud[sun]N,epsd2/admin/u3adm/P109642,4,P109642.4.2,o 2
1122343,1(u)[]NU,epsd2/admin/u3adm/P109642,4,P109642.4.3,o 2
1122344,5(diš)-kam[]NU,epsd2/admin/u3adm/P109642,4,P109642.4.4,o 2
1122345,ki[place]N,epsd2/admin/u3adm/P109642,5,P109642.5.1,o 3
1122346,{d}šul-gi-a-a-mu-ta[]PN,epsd2/admin/u3adm/P109642,5,P109642.5.2,o 3
1122347,{d}šul-gi-iri-mu[]PN,epsd2/admin/u3adm/P109642,7,P109642.7.1,r 1
1122348,šu[hand]N,epsd2/admin/u3adm/P109642,8,P109642.8.1,r 2
1122349,teŋ[approach]V/i,epsd2/admin/u3adm/P109642,8,P109642.8.2,r 2
1122350,itud[moon]N,epsd2/admin/u3adm/P109642,9,P109642.9.1,r 3
1122351,ezem-an-na[]MN,epsd2/admin/u3adm/P109642,9,P109642.9.2,r 3
1122352,mu[name]N,epsd2/admin/u3adm/P109642,10,P109642.10.1,r 4
1122353,en[priest]N,epsd2/admin/u3adm/P109642,10,P109642.10.2,r 4
1122354,an[sky]N,epsd2/admin/u3adm/P109642,10,P109642.10.3,r 4
1122355,huŋ[hire]V/t,epsd2/admin/u3adm/P109642,10,P109642.10.4,r 4
1122356,1(diš)[]NU,epsd2/admin/u3adm/P109642,12,P109642.12.1,l.e. 1
1122357,udu[sheep]N,epsd2/admin/u3adm/P109642,12,P109642.12.2,l.e. 1
1122358,4(geš₂)[]NU,epsd2/admin/u3adm/P330167,3,P330167.3.1,o 1
