,lemma,id_text,id_line,id_word,label
3087827,ŋiri[foot]N,epsd2/admin/u3adm/P111801,11,P111801.11.1,r 1
3087828,lugal-amar-ku₃[]PN,epsd2/admin/u3adm/P111801,11,P111801.11.2,r 1
3087829,dubsar[scribe]N,epsd2/admin/u3adm/P111801,11,P111801.11.3,r 1
3087830,ud[sun]N,epsd2/admin/u3adm/P111801,12,P111801.12.1,r 2
3087831,2(u)[]NU,epsd2/admin/u3adm/P111801,12,P111801.12.2,r 2
3087832,8(diš)-kam[]NU,epsd2/admin/u3adm/P111801,12,P111801.12.3,r 2
3087833,mu.DU[delivery]N,epsd2/admin/u3adm/P111801,13,P111801.13.1,r 3
3087834,in-ta-e₃-a[]PN,epsd2/admin/u3adm/P111801,14,P111801.14.1,r 4
3087835,dab[seize]V/t,epsd2/admin/u3adm/P111801,14,P111801.14.2,r 4
3087836,itud[moon]N,epsd2/admin/u3adm/P111801,15,P111801.15.1,r 5
3087837,ezem-{d}šul-gi[]MN,epsd2/admin/u3adm/P111801,15,P111801.15.2,r 5
3087838,mu[name]N,epsd2/admin/u3adm/P111801,16,P111801.16.1,r 6
3087839,{d}šu-{d}suen[]TN,epsd2/admin/u3adm/P111801,16,P111801.16.2,r 6
3087840,lugal[king]N,epsd2/admin/u3adm/P111801,16,P111801.16.3,r 6
3087841,bad[wall]N,epsd2/admin/u3adm/P111801,16,P111801.16.4,r 6
3087842,MAR.TU[westerner]N,epsd2/admin/u3adm/P111801,16,P111801.16.5,r 6
3087843,mu-ri-iq-ti-id-ni-im[]GN,epsd2/admin/u3adm/P111801,16,P111801.16.6,r 6
3087844,du[build]V/t,epsd2/admin/u3adm/P111801,16,P111801.16.7,r 6
3087845,2(diš)[]NU,epsd2/admin/u3adm/P111801,18,P111801.18.1,l.e. 1
3087846,gud[ox]N,epsd2/admin/u3adm/P111801,18,P111801.18.2,l.e. 1
3087847,1(u)[]NU,epsd2/admin/u3adm/P111801,18,P111801.18.3,l.e. 1
3087848,4(diš)[]NU,epsd2/admin/u3adm/P111801,18,P111801.18.4,l.e. 1
3087849,udu[sheep]N,epsd2/admin/u3adm/P111801,18,P111801.18.5,l.e. 1
3087850,lugal-amar-ku₃[]PN,epsd2/admin/u3adm/P111801,20,P111801.20.1,seal 1 1
3087851,dubsar[scribe]N,epsd2/admin/u3adm/P111801,21,P111801.21.1,seal 1 2
3087852,dumu[child]N,epsd2/admin/u3adm/P111801,22,P111801.22.1,seal 1 3
3087853,na-sa₆[]PN,epsd2/admin/u3adm/P111801,22,P111801.22.2,seal 1 3
3087854,kurušda[fattener]N,epsd2/admin/u3adm/P111801,22,P111801.22.3,seal 1 3
3088200,5(diš)[]NU,epsd2/admin/u3adm/P124849,3,P124849.3.1,o 1
3088201,udu[sheep]N,epsd2/admin/u3adm/P124849,3,P124849.3.2,o 1
3088202,niga[fattened]V/i,epsd2/admin/u3adm/P124849,3,P124849.3.3,o 1
3088203,ki-{d}suen[]PN,epsd2/admin/u3adm/P124849,3,P124849.3.4,o 1
3088204,3(diš)[]NU,epsd2/admin/u3adm/P124849,4,P124849.4.1,o 2
3088205,udu[sheep]N,epsd2/admin/u3adm/P124849,4,P124849.4.2,o 2
3088206,niga[fattened]V/i,epsd2/admin/u3adm/P124849,4,P124849.4.3,o 2
3088207,2(diš)[]NU,epsd2/admin/u3adm/P124849,4,P124849.4.4,o 2
3088208,maš[goat]N,epsd2/admin/u3adm/P124849,4,P124849.4.5,o 2
3088209,niga[fattened]V/i,epsd2/admin/u3adm/P124849,4,P124849.4.6,o 2
3088210,{d}en-lil₂[]FN,epsd2/admin/u3adm/P124849,5,P124849.5.1,o 3
3088211,3(diš)[]NU,epsd2/admin/u3adm/P124849,6,P124849.6.1,o 4
3088212,udu[sheep]N,epsd2/admin/u3adm/P124849,6,P124849.6.2,o 4
3088213,niga[fattened]V/i,epsd2/admin/u3adm/P124849,6,P124849.6.3,o 4
3088214,2(diš)[]NU,epsd2/admin/u3adm/P124849,6,P124849.6.4,o 4
3088215,maš[goat]N,epsd2/admin/u3adm/P124849,6,P124849.6.5,o 4
3088216,niga[fattened]V/i,epsd2/admin/u3adm/P124849,6,P124849.6.6,o 4
3088217,{d}nin-lil₂[]FN,epsd2/admin/u3adm/P124849,7,P124849.7.1,o 5
3088218,2(diš)[]NU,epsd2/admin/u3adm/P124849,8,P124849.8.1,o 6
3088219,udu[sheep]N,epsd2/admin/u3adm/P124849,8,P124849.8.2,o 6
3088220,2(diš)[]NU,epsd2/admin/u3adm/P124849,8,P124849.8.3,o 6
3088221,maš[goat]N,epsd2/admin/u3adm/P124849,8,P124849.8.4,o 6
3088222,niga[fattened]V/i,epsd2/admin/u3adm/P124849,8,P124849.8.5,o 6
3088223,dukug[locus]N,epsd2/admin/u3adm/P124849,8,P124849.8.6,o 6
3088224,udu[sheep]N,epsd2/admin/u3adm/P124849,9,P124849.9.1,o 7
3088225,ŋi[night]N,epsd2/admin/u3adm/P124849,9,P124849.9.2,o 7
3088226,3(diš)[]NU,epsd2/admin/u3adm/P124849,10,P124849.10.1,o 8
3088227,udu[sheep]N,epsd2/admin/u3adm/P124849,10,P124849.10.2,o 8
3088228,niga[fattened]V/i,epsd2/admin/u3adm/P124849,10,P124849.10.3,o 8
3088229,2(diš)[]NU,epsd2/admin/u3adm/P124849,10,P124849.10.4,o 8
3088230,maš[goat]N,epsd2/admin/u3adm/P124849,10,P124849.10.5,o 8
3088231,niga[fattened]V/i,epsd2/admin/u3adm/P124849,10,P124849.10.6,o 8
3088232,{d}en-lil₂[]FN,epsd2/admin/u3adm/P124849,11,P124849.11.1,o 9
3088233,3(diš)[]NU,epsd2/admin/u3adm/P124849,12,P124849.12.1,o 10
3088234,udu[sheep]N,epsd2/admin/u3adm/P124849,12,P124849.12.2,o 10
3088235,niga[fattened]V/i,epsd2/admin/u3adm/P124849,12,P124849.12.3,o 10
3088236,2(diš)[]NU,epsd2/admin/u3adm/P124849,12,P124849.12.4,o 10
3088237,maš[goat]N,epsd2/admin/u3adm/P124849,12,P124849.12.5,o 10
3088238,niga[fattened]V/i,epsd2/admin/u3adm/P124849,12,P124849.12.6,o 10
3088239,{d}nin-lil₂[]FN,epsd2/admin/u3adm/P124849,13,P124849.13.1,o 11
3088240,2(diš)[]NU,epsd2/admin/u3adm/P124849,14,P124849.14.1,o 12
3088241,udu[sheep]N,epsd2/admin/u3adm/P124849,14,P124849.14.2,o 12
3088242,niga[fattened]V/i,epsd2/admin/u3adm/P124849,14,P124849.14.3,o 12
3088243,dukug[locus]N,epsd2/admin/u3adm/P124849,14,P124849.14.4,o 12
3088244,2(diš)[]NU,epsd2/admin/u3adm/P124849,15,P124849.15.1,o 13
3088245,udu[sheep]N,epsd2/admin/u3adm/P124849,15,P124849.15.2,o 13
3088246,niga[fattened]V/i,epsd2/admin/u3adm/P124849,15,P124849.15.3,o 13
3088247,{d}nusku[]DN,epsd2/admin/u3adm/P124849,15,P124849.15.4,o 13
3088248,2(diš)[]NU,epsd2/admin/u3adm/P124849,17,P124849.17.1,r 1
3088249,udu[sheep]N,epsd2/admin/u3adm/P124849,17,P124849.17.2,r 1
3088250,niga[fattened]V/i,epsd2/admin/u3adm/P124849,17,P124849.17.3,r 1
3088251,{d}nin-urta[]DN,epsd2/admin/u3adm/P124849,17,P124849.17.4,r 1
3088252,2(diš)[]NU,epsd2/admin/u3adm/P124849,18,P124849.18.1,r 2
3088253,udu[sheep]N,epsd2/admin/u3adm/P124849,18,P124849.18.2,r 2
3088254,niga[fattened]V/i,epsd2/admin/u3adm/P124849,18,P124849.18.3,r 2
3088255,an[sky]N,epsd2/admin/u3adm/P124849,18,P124849.18.4,r 2
3088256,2(diš)[]NU,epsd2/admin/u3adm/P124849,19,P124849.19.1,r 3
3088257,udu[sheep]N,epsd2/admin/u3adm/P124849,19,P124849.19.2,r 3
3088258,niga[fattened]V/i,epsd2/admin/u3adm/P124849,19,P124849.19.3,r 3
3088259,{d}inanna[]TN,epsd2/admin/u3adm/P124849,19,P124849.19.4,r 3
3088260,2(diš)[]NU,epsd2/admin/u3adm/P124849,20,P124849.20.1,r 4
3088261,udu[sheep]N,epsd2/admin/u3adm/P124849,20,P124849.20.2,r 4
3088262,niga[fattened]V/i,epsd2/admin/u3adm/P124849,20,P124849.20.3,r 4
3088263,{d}nin-ti₂-ug₅-ga[]PN,epsd2/admin/u3adm/P124849,20,P124849.20.4,r 4
3088264,udu[sheep]N,epsd2/admin/u3adm/P124849,21,P124849.21.1,r 5
3088265,ešeš[festival]N,epsd2/admin/u3adm/P124849,21,P124849.21.2,r 5
3088266,4(diš)[]NU,epsd2/admin/u3adm/P124849,22,P124849.22.1,r 6
3088267,udu[sheep]N,epsd2/admin/u3adm/P124849,22,P124849.22.2,r 6
3088268,niga[fattened]V/i,epsd2/admin/u3adm/P124849,22,P124849.22.3,r 6
3088269,1(diš)[]NU,epsd2/admin/u3adm/P124849,22,P124849.22.4,r 6
3088270,maš[goat]N,epsd2/admin/u3adm/P124849,22,P124849.22.5,r 6
3088271,niga[fattened]V/i,epsd2/admin/u3adm/P124849,22,P124849.22.6,r 6
3088272,kiʾutu[locus]N,epsd2/admin/u3adm/P124849,22,P124849.22.7,r 6
3088273,zabardab[official]N,epsd2/admin/u3adm/P124849,23,P124849.23.1,r 7
3088274,maškim[administrator]N,epsd2/admin/u3adm/P124849,23,P124849.23.2,r 7
3088275,2(diš)[]NU,epsd2/admin/u3adm/P124849,24,P124849.24.1,r 8
3088276,udu[sheep]N,epsd2/admin/u3adm/P124849,24,P124849.24.2,r 8
3088277,niga[fattened]V/i,epsd2/admin/u3adm/P124849,24,P124849.24.3,r 8
3088278,siškur[prayer]N,epsd2/admin/u3adm/P124849,24,P124849.24.4,r 8
3088279,{d}utu[]FN,epsd2/admin/u3adm/P124849,24,P124849.24.5,r 8
3088280,ara[times]N,epsd2/admin/u3adm/P124849,24,P124849.24.6,r 8
3088281,2(diš)-kam[]NU,epsd2/admin/u3adm/P124849,24,P124849.24.7,r 8
3088282,er₃-ra-pa₂-dan[NA]NA,epsd2/admin/u3adm/P124849,25,P124849.25.1,r 9
3088283,maškim[administrator]N,epsd2/admin/u3adm/P124849,25,P124849.25.2,r 9
3088284,eʾud[week]N,epsd2/admin/u3adm/P124849,26,P124849.26.1,r 10
3088285,7(diš)[]NU,epsd2/admin/u3adm/P124849,26,P124849.26.2,r 10
3088286,ud[sun]N,epsd2/admin/u3adm/P124849,26,P124849.26.3,r 10
3088287,5(diš)[]NU,epsd2/admin/u3adm/P124849,26,P124849.26.4,r 10
3088288,zal[pass]V/t,epsd2/admin/u3adm/P124849,26,P124849.26.5,r 10
3088289,break,epsd2/admin/u3adm/P124849,27,P124849.27,
3088290,šuniŋin[total]N,epsd2/admin/u3adm/P124849,28,P124849.28.1,r 11
3088291,3(u)[]NU,epsd2/admin/u3adm/P124849,28,P124849.28.2,r 11
3088292,7(diš)[]NU,epsd2/admin/u3adm/P124849,28,P124849.28.3,r 11
3088293,udu[sheep]N,epsd2/admin/u3adm/P124849,28,P124849.28.4,r 11
3088294,niga[fattened]V/i,epsd2/admin/u3adm/P124849,28,P124849.28.5,r 11
3088295,1(u)[]NU,epsd2/admin/u3adm/P124849,28,P124849.28.6,r 11
3088296,1(diš)[]NU,epsd2/admin/u3adm/P124849,28,P124849.28.7,r 11
3088297,maš[goat]N,epsd2/admin/u3adm/P124849,28,P124849.28.8,r 11
3088298,niga[fattened]V/i,epsd2/admin/u3adm/P124849,28,P124849.28.9,r 11
3088299,ziga[expenditure]N,epsd2/admin/u3adm/P124849,29,P124849.29.1,r 12
3088300,ki[place]N,epsd2/admin/u3adm/P124849,29,P124849.29.2,r 12
3088301,na-lu₅[]PN,epsd2/admin/u3adm/P124849,29,P124849.29.3,r 12
3088302,itud[moon]N,epsd2/admin/u3adm/P124849,30,P124849.30.1,r 13
3088303,ezem-{d}nin-a-zu[]MN,epsd2/admin/u3adm/P124849,30,P124849.30.2,r 13
3088304,min[two]NU,epsd2/admin/u3adm/P124849,30,P124849.30.3,r 13
3088305,mu[name]N,epsd2/admin/u3adm/P124849,31,P124849.31.1,r 14
3088306,si-mu-ru-um{ki}[]GN,epsd2/admin/u3adm/P124849,31,P124849.31.2,r 14
3088307,u[and]CNJ,epsd2/admin/u3adm/P124849,31,P124849.31.3,r 14
3088308,lu-lu-bu{ki}[]GN,epsd2/admin/u3adm/P124849,31,P124849.31.4,r 14
3088309,ara[times]N,epsd2/admin/u3adm/P124849,31,P124849.31.5,r 14
3088310,1(u)[]NU,epsd2/admin/u3adm/P124849,31,P124849.31.6,r 14
3088311,lal[small]V/i,epsd2/admin/u3adm/P124849,31,P124849.31.7,r 14
3088312,1(diš)-kam-aš[]NU,epsd2/admin/u3adm/P124849,31,P124849.31.8,r 14
3088313,hulu[bad]V/i,epsd2/admin/u3adm/P124849,31,P124849.31.9,r 14
3088314,3(diš)[]NU,epsd2/admin/u3adm/P303834,3,P303834.3.1,o 1
3088315,sila[lamb]N,epsd2/admin/u3adm/P303834,3,P303834.3.2,o 1
3088316,ga[milk]N,epsd2/admin/u3adm/P303834,3,P303834.3.3,o 1
3088317,1(diš)[]NU,epsd2/admin/u3adm/P303834,4,P303834.4.1,o 2
3088318,kir[lamb]N,epsd2/admin/u3adm/P303834,4,P303834.4.2,o 2
3088319,ga[milk]N,epsd2/admin/u3adm/P303834,4,P303834.4.3,o 2
3088320,2(diš)[]NU,epsd2/admin/u3adm/P303834,5,P303834.5.1,o 3
3088321,maš[goat]N,epsd2/admin/u3adm/P303834,5,P303834.5.2,o 3
3088322,ga[milk]N,epsd2/admin/u3adm/P303834,5,P303834.5.3,o 3
3088323,1(diš)[]NU,epsd2/admin/u3adm/P303834,6,P303834.6.1,o 4
3088324,ašgar[kid]N,epsd2/admin/u3adm/P303834,6,P303834.6.2,o 4
3088325,ga[milk]N,epsd2/admin/u3adm/P303834,6,P303834.6.3,o 4
3088326,utuda[offspring]N,epsd2/admin/u3adm/P303834,7,P303834.7.1,o 5
3088327,ud[sun]N,epsd2/admin/u3adm/P303834,9,P303834.9.1,r 1
3088328,2(u)[]NU,epsd2/admin/u3adm/P303834,9,P303834.9.2,r 1
3088329,2(diš)-kam[]NU,epsd2/admin/u3adm/P303834,9,P303834.9.3,r 1
3088330,šag[heart]N,epsd2/admin/u3adm/P303834,10,P303834.10.1,r 2
3088331,nagabtum[stockyard?]N,epsd2/admin/u3adm/P303834,10,P303834.10.2,r 2
3088332,lu₂-dingir-ra[]PN,epsd2/admin/u3adm/P303834,11,P303834.11.1,r 3
3088333,dab[seize]V/t,epsd2/admin/u3adm/P303834,12,P303834.12.1,r 4
3088334,itud[moon]N,epsd2/admin/u3adm/P303834,13,P303834.13.1,r 5
3088335,ezem-me-ki-gal₂[]MN,epsd2/admin/u3adm/P303834,13,P303834.13.2,r 5
3088336,mu[name]N,epsd2/admin/u3adm/P303834,14,P303834.14.1,r 6
3088337,{d}amar-{d}suen[]PN,epsd2/admin/u3adm/P303834,14,P303834.14.2,r 6
3088338,lugal[king]N,epsd2/admin/u3adm/P303834,14,P303834.14.3,r 6
3088339,7(diš)[]NU,epsd2/admin/u3adm/P303834,16,P303834.16.1,l.e. 1
3088477,1(geš₂)[]NU,epsd2/admin/u3adm/P104071,3,P104071.3.1,o 1
3088478,udu[sheep]N,epsd2/admin/u3adm/P104071,3,P104071.3.2,o 1
3088479,1(u)[]NU,epsd2/admin/u3adm/P104071,4,P104071.4.1,o 2
3088480,8(diš)[]NU,epsd2/admin/u3adm/P104071,4,P104071.4.2,o 2
3088481,mašgal[goat]N,epsd2/admin/u3adm/P104071,4,P104071.4.3,o 2
3088482,ud[sun]N,epsd2/admin/u3adm/P104071,5,P104071.5.1,o 3
3088483,1(u)[]NU,epsd2/admin/u3adm/P104071,5,P104071.5.2,o 3
3088484,3(diš)-kam[]NU,epsd2/admin/u3adm/P104071,5,P104071.5.3,o 3
3088485,ki[place]N,epsd2/admin/u3adm/P104071,6,P104071.6.1,o 4
3088486,ab-ba-sa₆-ga-ta[]PN,epsd2/admin/u3adm/P104071,6,P104071.6.2,o 4
3088487,en-dingir-mu[]PN,epsd2/admin/u3adm/P104071,8,P104071.8.1,r 1
3088488,dab[seize]V/t,epsd2/admin/u3adm/P104071,9,P104071.9.1,r 2
3088489,break,epsd2/admin/u3adm/P104071,10,P104071.10,
3088490,itud[moon]N,epsd2/admin/u3adm/P104071,11,P104071.11.1,r 3
3088491,šu-eš₅-ša[]MN,epsd2/admin/u3adm/P104071,11,P104071.11.2,r 3
3088492,mu[name]N,epsd2/admin/u3adm/P104071,12,P104071.12.1,r 4
3088493,hu-uh₂-nu-ri{ki}[]GN,epsd2/admin/u3adm/P104071,12,P104071.12.2,r 4
3088494,hulu[bad]V/i,epsd2/admin/u3adm/P104071,12,P104071.12.3,r 4
3088495,1(geš₂)[]NU,epsd2/admin/u3adm/P104071,14,P104071.14.1,l.e. 1
3088496,1(u)[]NU,epsd2/admin/u3adm/P104071,14,P104071.14.2,l.e. 1
3088497,8(diš)[]NU,epsd2/admin/u3adm/P104071,14,P104071.14.3,l.e. 1
3088605,4(diš)[]NU,epsd2/admin/u3adm/P104056,3,P104056.3.1,o 1
3088606,udu[sheep]N,epsd2/admin/u3adm/P104056,3,P104056.3.2,o 1
3088607,da-da[NA]NA,epsd2/admin/u3adm/P104056,3,P104056.3.3,o 1
3088608,gala[singer]N,epsd2/admin/u3adm/P104056,3,P104056.3.4,o 1
3088609,u₂-ta₂-mi-šar-ra-am[]PN,epsd2/admin/u3adm/P104056,4,P104056.4.1,o 2
3088610,maškim[administrator]N,epsd2/admin/u3adm/P104056,4,P104056.4.2,o 2
3088611,2(diš)[]NU,epsd2/admin/u3adm/P104056,5,P104056.5.1,o 3
3088612,amar[young]N,epsd2/admin/u3adm/P104056,5,P104056.5.2,o 3
3088613,mašda[gazelle]N,epsd2/admin/u3adm/P104056,5,P104056.5.3,o 3
3088614,nita[male]N,epsd2/admin/u3adm/P104056,5,P104056.5.4,o 3
3088615,an-da-TAG[]PN,epsd2/admin/u3adm/P104056,6,P104056.6.1,o 4
3088616,mu[name]N,epsd2/admin/u3adm/P104056,6,P104056.6.2,o 4
3088617,nin[lady]N,epsd2/admin/u3adm/P104056,6,P104056.6.3,o 4
3088618,ri-iṣ-dingir[NA]NA,epsd2/admin/u3adm/P104056,7,P104056.7.1,o 5
3088619,ragaba[rider]N,epsd2/admin/u3adm/P104056,7,P104056.7.2,o 5
3088620,maškim[administrator]N,epsd2/admin/u3adm/P104056,7,P104056.7.3,o 5
3088621,šag[heart]N,epsd2/admin/u3adm/P104056,9,P104056.9.1,r 1
3088622,mu.DU[delivery]N,epsd2/admin/u3adm/P104056,9,P104056.9.2,r 1
3088623,ud[sun]N,epsd2/admin/u3adm/P104056,10,P104056.10.1,r 2
3088624,1(u)[]NU,epsd2/admin/u3adm/P104056,10,P104056.10.2,r 2
3088625,lal[small]V/i,epsd2/admin/u3adm/P104056,10,P104056.10.3,r 2
3088626,1(diš)-kam[]NU,epsd2/admin/u3adm/P104056,10,P104056.10.4,r 2
3088627,ki[place]N,epsd2/admin/u3adm/P104056,11,P104056.11.1,r 3
3088628,lugal-amar-ku₃-ta[]PN,epsd2/admin/u3adm/P104056,11,P104056.11.2,r 3
3088629,zig[rise]V/i,epsd2/admin/u3adm/P104056,12,P104056.12.1,r 4
3088630,itud[moon]N,epsd2/admin/u3adm/P104056,13,P104056.13.1,r 5
3088631,ses-da-gu₇[]MN,epsd2/admin/u3adm/P104056,13,P104056.13.2,r 5
3088632,mu[name]N,epsd2/admin/u3adm/P104056,14,P104056.14.1,r 6
3088633,en-nun-e-{d}amar-{d}suen-ra-ki-ag₂[]PN,epsd2/admin/u3adm/P104056,14,P104056.14.2,r 6
3088634,en[priest]N,epsd2/admin/u3adm/P104056,14,P104056.14.3,r 6
3088635,eridu{ki}[]GN,epsd2/admin/u3adm/P104056,14,P104056.14.4,r 6
3088636,huŋ[hire]V/t,epsd2/admin/u3adm/P104056,14,P104056.14.5,r 6
3088637,6(diš)[]NU,epsd2/admin/u3adm/P104056,16,P104056.16.1,l.e. 1
3088765,1(diš)[]NU,epsd2/admin/u3adm/P134986,3,P134986.3.1,o 1
3088766,amar[young]N,epsd2/admin/u3adm/P134986,3,P134986.3.2,o 1
3088767,šeŋbar[animal]N,epsd2/admin/u3adm/P134986,3,P134986.3.3,o 1
3088768,munus[woman]N,epsd2/admin/u3adm/P134986,3,P134986.3.4,o 1
3088769,1(diš)[]NU,epsd2/admin/u3adm/P134986,4,P134986.4.1,o 2
3088770,durah[goat]N,epsd2/admin/u3adm/P134986,4,P134986.4.2,o 2
3088771,munus[woman]N,epsd2/admin/u3adm/P134986,4,P134986.4.3,o 2
3088772,ga[milk]N,epsd2/admin/u3adm/P134986,4,P134986.4.4,o 2
3088773,1(diš)[]NU,epsd2/admin/u3adm/P134986,5,P134986.5.1,o 3
3088774,ašgar[kid]N,epsd2/admin/u3adm/P134986,5,P134986.5.2,o 3
3088775,a[water]N,epsd2/admin/u3adm/P134986,5,P134986.5.3,o 3
3088776,durah[goat]N,epsd2/admin/u3adm/P134986,5,P134986.5.4,o 3
3088777,uš[die]V/i,epsd2/admin/u3adm/P134986,6,P134986.6.1,o 4
3088778,ud[sun]N,epsd2/admin/u3adm/P134986,7,P134986.7.1,o 5
3088779,2(u)[]NU,epsd2/admin/u3adm/P134986,7,P134986.7.2,o 5
3088780,5(diš)-kam[]NU,epsd2/admin/u3adm/P134986,7,P134986.7.3,o 5
3088781,ki[place]N,epsd2/admin/u3adm/P134986,9,P134986.9.1,r 1
3088782,lu₂-dingir-ra-ta[]PN,epsd2/admin/u3adm/P134986,9,P134986.9.2,r 1
3088783,ur-nigar{gar}[]PN,epsd2/admin/u3adm/P134986,10,P134986.10.1,r 2
3088784,šu[hand]N,epsd2/admin/u3adm/P134986,11,P134986.11.1,r 3
3088785,teŋ[approach]V/i,epsd2/admin/u3adm/P134986,11,P134986.11.2,r 3
3088786,itud[moon]N,epsd2/admin/u3adm/P134986,12,P134986.12.1,r 4
3088787,ki-siki-{d}nin-a-zu[]MN,epsd2/admin/u3adm/P134986,12,P134986.12.2,r 4
3088788,mu[name]N,epsd2/admin/u3adm/P134986,13,P134986.13.1,r 5
3088789,{d}amar-{d}suen[]PN,epsd2/admin/u3adm/P134986,13,P134986.13.2,r 5
3088790,lugal[king]N,epsd2/admin/u3adm/P134986,13,P134986.13.3,r 5
3088791,ur-bi₂-lum{ki}[]GN,epsd2/admin/u3adm/P134986,13,P134986.13.4,r 5
3088792,hulu[bad]V/i,epsd2/admin/u3adm/P134986,13,P134986.13.5,r 5
3088825,1(diš)[]NU,epsd2/admin/u3adm/P135019,3,P135019.3.1,o 1
3088826,udu[sheep]N,epsd2/admin/u3adm/P135019,3,P135019.3.2,o 1
3088827,niga[fattened]V/i,epsd2/admin/u3adm/P135019,3,P135019.3.3,o 1
3088828,1(diš)[]NU,epsd2/admin/u3adm/P135019,3,P135019.3.4,o 1
3088829,sila[lamb]N,epsd2/admin/u3adm/P135019,3,P135019.3.5,o 1
3088830,{d}en-lil₂[]FN,epsd2/admin/u3adm/P135019,4,P135019.4.1,o 2
3088831,1(diš)[]NU,epsd2/admin/u3adm/P135019,5,P135019.5.1,o 3
3088832,udu[sheep]N,epsd2/admin/u3adm/P135019,5,P135019.5.2,o 3
3088833,niga[fattened]V/i,epsd2/admin/u3adm/P135019,5,P135019.5.3,o 3
3088834,{d}nin-lil₂[]FN,epsd2/admin/u3adm/P135019,5,P135019.5.4,o 3
3088835,1(diš)[]NU,epsd2/admin/u3adm/P135019,6,P135019.6.1,o 4
3088836,udu[sheep]N,epsd2/admin/u3adm/P135019,6,P135019.6.2,o 4
3088837,niga[fattened]V/i,epsd2/admin/u3adm/P135019,6,P135019.6.3,o 4
3088838,{d}utu[]FN,epsd2/admin/u3adm/P135019,6,P135019.6.4,o 4
3088839,1(diš)[]NU,epsd2/admin/u3adm/P135019,7,P135019.7.1,o 5
3088840,udu[sheep]N,epsd2/admin/u3adm/P135019,7,P135019.7.2,o 5
3088841,niga[fattened]V/i,epsd2/admin/u3adm/P135019,7,P135019.7.3,o 5
3088842,{d}nusku[]DN,epsd2/admin/u3adm/P135019,7,P135019.7.4,o 5
3088843,1(diš)[]NU,epsd2/admin/u3adm/P135019,8,P135019.8.1,o 6
3088844,udu[sheep]N,epsd2/admin/u3adm/P135019,8,P135019.8.2,o 6
3088845,niga[fattened]V/i,epsd2/admin/u3adm/P135019,8,P135019.8.3,o 6
3088846,{d}nin-urta[]DN,epsd2/admin/u3adm/P135019,8,P135019.8.4,o 6
3088847,mu.DU[delivery]N,epsd2/admin/u3adm/P135019,9,P135019.9.1,o 7
3088848,lugal-pa-e₃[]PN,epsd2/admin/u3adm/P135019,9,P135019.9.2,o 7
3088849,1(diš)[]NU,epsd2/admin/u3adm/P135019,10,P135019.10.1,o 8
3088850,x[NA]NA,epsd2/admin/u3adm/P135019,10,P135019.10.2,o 8
3088851,{d}x[]FN,epsd2/admin/u3adm/P135019,10,P135019.10.3,o 8
3088852,mu.DU[delivery]N,epsd2/admin/u3adm/P135019,11,P135019.11.1,o 9
3088853,ur-nigar{gar}[]PN,epsd2/admin/u3adm/P135019,11,P135019.11.2,o 9
3088854,kaguruk[supervisor]N,epsd2/admin/u3adm/P135019,11,P135019.11.3,o 9
3088855,zabardab[official]N,epsd2/admin/u3adm/P135019,13,P135019.13.1,r 1
3088856,maškim[administrator]N,epsd2/admin/u3adm/P135019,13,P135019.13.2,r 1
3088857,1(diš)[]NU,epsd2/admin/u3adm/P135019,14,P135019.14.1,r 2
3088858,amar[young]N,epsd2/admin/u3adm/P135019,14,P135019.14.2,r 2
3088859,mašda[gazelle]N,epsd2/admin/u3adm/P135019,14,P135019.14.3,r 2
3088860,eʾuzga[building]N,epsd2/admin/u3adm/P135019,14,P135019.14.4,r 2
3088861,mu.DU[delivery]N,epsd2/admin/u3adm/P135019,15,P135019.15.1,r 3
3088862,ur-{d}suen[]PN,epsd2/admin/u3adm/P135019,15,P135019.15.2,r 3
3088863,ba-mu[]PN,epsd2/admin/u3adm/P135019,16,P135019.16.1,r 4
3088864,maškim[administrator]N,epsd2/admin/u3adm/P135019,16,P135019.16.2,r 4
3088865,1(diš)[]NU,epsd2/admin/u3adm/P135019,17,P135019.17.1,r 5
3088866,gud[ox]N,epsd2/admin/u3adm/P135019,17,P135019.17.2,r 5
3088867,1(u)[]NU,epsd2/admin/u3adm/P135019,17,P135019.17.3,r 5
3088868,2(diš)[]NU,epsd2/admin/u3adm/P135019,17,P135019.17.4,r 5
3088869,udu[sheep]N,epsd2/admin/u3adm/P135019,17,P135019.17.5,r 5
3088870,3(diš)[]NU,epsd2/admin/u3adm/P135019,17,P135019.17.6,r 5
3088871,maš[goat]N,epsd2/admin/u3adm/P135019,17,P135019.17.7,r 5
3088872,šugid[~animal]N,epsd2/admin/u3adm/P135019,18,P135019.18.1,r 6
3088873,emuhaldim[kitchen]N,epsd2/admin/u3adm/P135019,18,P135019.18.2,r 6
3088874,ud[sun]N,epsd2/admin/u3adm/P135019,19,P135019.19.1,r 7
3088875,2(u)[]NU,epsd2/admin/u3adm/P135019,19,P135019.19.2,r 7
3088876,1(diš)-kam[]NU,epsd2/admin/u3adm/P135019,19,P135019.19.3,r 7
3088877,ziga[expenditure]N,epsd2/admin/u3adm/P135019,20,P135019.20.1,r 8
3088878,itud[moon]N,epsd2/admin/u3adm/P135019,20,P135019.20.2,r 8
3088879,še-sag₁₁-ku₅[]MN,epsd2/admin/u3adm/P135019,20,P135019.20.3,r 8
