,lemma,id_text,id_line,id_word,label
1433371,teŋ[approach]V/i,epsd2/admin/u3adm/P143924,378,P143924.378.2,r iii 44
1433372,4(diš)[]NU,epsd2/admin/u3adm/P143924,379,P143924.379.1,r iii 45
1433373,gud[ox]N,epsd2/admin/u3adm/P143924,379,P143924.379.2,r iii 45
1433374,2(diš)[]NU,epsd2/admin/u3adm/P143924,380,P143924.380.1,r iii 46
1433375,ab[cow]N,epsd2/admin/u3adm/P143924,380,P143924.380.2,r iii 46
1433376,1(u)[]NU,epsd2/admin/u3adm/P143924,381,P143924.381.1,r iii 47
1433377,9(diš)[]NU,epsd2/admin/u3adm/P143924,381,P143924.381.2,r iii 47
1433378,udu[sheep]N,epsd2/admin/u3adm/P143924,381,P143924.381.3,r iii 47
1433379,2(diš)[]NU,epsd2/admin/u3adm/P143924,383,P143924.383.1,r iv 1
1433380,sila[lamb]N,epsd2/admin/u3adm/P143924,383,P143924.383.2,r iv 1
1433381,8(diš)[]NU,epsd2/admin/u3adm/P143924,384,P143924.384.1,r iv 2
1433382,u[ewe]N,epsd2/admin/u3adm/P143924,384,P143924.384.2,r iv 2
1433383,1(diš)[]NU,epsd2/admin/u3adm/P143924,385,P143924.385.1,r iv 3
1433384,kir[lamb]N,epsd2/admin/u3adm/P143924,385,P143924.385.2,r iv 3
1433385,1(u)[]NU,epsd2/admin/u3adm/P143924,386,P143924.386.1,r iv 4
1433386,1(diš)[]NU,epsd2/admin/u3adm/P143924,386,P143924.386.2,r iv 4
1433387,maš[goat]N,epsd2/admin/u3adm/P143924,386,P143924.386.3,r iv 4
1433388,1(diš)[]NU,epsd2/admin/u3adm/P143924,387,P143924.387.1,r iv 5
1433389,uzud[goat]N,epsd2/admin/u3adm/P143924,387,P143924.387.2,r iv 5
1433390,uš[die]V/i,epsd2/admin/u3adm/P143924,388,P143924.388.1,r iv 6
1433391,ur-nigar{gar}[]PN,epsd2/admin/u3adm/P143924,389,P143924.389.1,r iv 7
1433392,šu[hand]N,epsd2/admin/u3adm/P143924,389,P143924.389.2,r iv 7
1433393,teŋ[approach]V/i,epsd2/admin/u3adm/P143924,389,P143924.389.3,r iv 7
1433394,kišib[seal]N,epsd2/admin/u3adm/P143924,390,P143924.390.1,r iv 8
1433395,{d}nanna-an-dul₃[]PN,epsd2/admin/u3adm/P143924,390,P143924.390.2,r iv 8
1433396,1(u)[]NU,epsd2/admin/u3adm/P143924,391,P143924.391.1,r iv 9
1433397,9(diš)[]NU,epsd2/admin/u3adm/P143924,391,P143924.391.2,r iv 9
1433398,šuniŋin[total]N,epsd2/admin/u3adm/P143924,392,P143924.392.1,r iv 10
1433399,2(diš)[]NU,epsd2/admin/u3adm/P143924,392,P143924.392.2,r iv 10
1433400,gud[ox]N,epsd2/admin/u3adm/P143924,392,P143924.392.3,r iv 10
1433401,niga[fattened]V/i,epsd2/admin/u3adm/P143924,392,P143924.392.4,r iv 10
1433402,šuniŋin[total]N,epsd2/admin/u3adm/P143924,393,P143924.393.1,r iv 11
1433403,2(diš)[]NU,epsd2/admin/u3adm/P143924,393,P143924.393.2,r iv 11
1433404,sila[lamb]N,epsd2/admin/u3adm/P143924,393,P143924.393.3,r iv 11
1433405,niga[fattened]V/i,epsd2/admin/u3adm/P143924,393,P143924.393.4,r iv 11
1433406,šuniŋin[total]N,epsd2/admin/u3adm/P143924,394,P143924.394.1,r iv 12
1433407,2(diš)[]NU,epsd2/admin/u3adm/P143924,394,P143924.394.2,r iv 12
1433408,ašgar[kid]N,epsd2/admin/u3adm/P143924,394,P143924.394.3,r iv 12
1433409,niga[fattened]V/i,epsd2/admin/u3adm/P143924,394,P143924.394.4,r iv 12
1433410,šuniŋin[total]N,epsd2/admin/u3adm/P143924,395,P143924.395.1,r iv 13
1433411,4(u)[]NU,epsd2/admin/u3adm/P143924,395,P143924.395.2,r iv 13
1433412,6(diš)[]NU,epsd2/admin/u3adm/P143924,395,P143924.395.3,r iv 13
1433413,udu[sheep]N,epsd2/admin/u3adm/P143924,395,P143924.395.4,r iv 13
1433414,šuniŋin[total]N,epsd2/admin/u3adm/P143924,396,P143924.396.1,r iv 14
1433415,1(u)[]NU,epsd2/admin/u3adm/P143924,396,P143924.396.2,r iv 14
1433416,6(diš)[]NU,epsd2/admin/u3adm/P143924,396,P143924.396.3,r iv 14
1433417,sila[lamb]N,epsd2/admin/u3adm/P143924,396,P143924.396.4,r iv 14
1433418,šuniŋin[total]N,epsd2/admin/u3adm/P143924,397,P143924.397.1,r iv 15
1433419,1(u)[]NU,epsd2/admin/u3adm/P143924,397,P143924.397.2,r iv 15
1433420,4(diš)[]NU,epsd2/admin/u3adm/P143924,397,P143924.397.3,r iv 15
1433421,mašgal[goat]N,epsd2/admin/u3adm/P143924,397,P143924.397.4,r iv 15
1433422,šuniŋin[total]N,epsd2/admin/u3adm/P143924,398,P143924.398.1,r iv 16
1433423,2(diš)[]NU,epsd2/admin/u3adm/P143924,398,P143924.398.2,r iv 16
1433424,maš[goat]N,epsd2/admin/u3adm/P143924,398,P143924.398.3,r iv 16
1433425,šuniŋin[total]N,epsd2/admin/u3adm/P143924,399,P143924.399.1,r iv 17
1433426,1(diš)[]NU,epsd2/admin/u3adm/P143924,399,P143924.399.2,r iv 17
1433427,mašda[gazelle]N,epsd2/admin/u3adm/P143924,399,P143924.399.3,r iv 17
1433428,šuniŋin[total]N,epsd2/admin/u3adm/P143924,400,P143924.400.1,r iv 18
1433429,1(diš)[]NU,epsd2/admin/u3adm/P143924,400,P143924.400.2,r iv 18
1433430,amar[young]N,epsd2/admin/u3adm/P143924,400,P143924.400.3,r iv 18
1433431,mašda[gazelle]N,epsd2/admin/u3adm/P143924,400,P143924.400.4,r iv 18
1433432,ziga[expenditure]N,epsd2/admin/u3adm/P143924,401,P143924.401.1,r iv 19
1433433,lugal[king]N,epsd2/admin/u3adm/P143924,401,P143924.401.2,r iv 19
1433434,šuniŋin[total]N,epsd2/admin/u3adm/P143924,402,P143924.402.1,r iv 20
1433435,1(diš)[]NU,epsd2/admin/u3adm/P143924,402,P143924.402.2,r iv 20
1433436,gud[ox]N,epsd2/admin/u3adm/P143924,402,P143924.402.3,r iv 20
1433437,niga[fattened]V/i,epsd2/admin/u3adm/P143924,402,P143924.402.4,r iv 20
1433438,šuniŋin[total]N,epsd2/admin/u3adm/P143924,403,P143924.403.1,r iv 21
1433439,5(diš)[]NU,epsd2/admin/u3adm/P143924,403,P143924.403.2,r iv 21
1433440,gud[ox]N,epsd2/admin/u3adm/P143924,403,P143924.403.3,r iv 21
1433441,šuniŋin[total]N,epsd2/admin/u3adm/P143924,404,P143924.404.1,r iv 22
1433442,4(u)[]NU,epsd2/admin/u3adm/P143924,404,P143924.404.2,r iv 22
1433443,8(diš)[]NU,epsd2/admin/u3adm/P143924,404,P143924.404.3,r iv 22
1433444,udu[sheep]N,epsd2/admin/u3adm/P143924,404,P143924.404.4,r iv 22
1433445,šuniŋin[total]N,epsd2/admin/u3adm/P143924,405,P143924.405.1,r iv 23
1433446,2(u)[]NU,epsd2/admin/u3adm/P143924,405,P143924.405.2,r iv 23
1433447,8(diš)[]NU,epsd2/admin/u3adm/P143924,405,P143924.405.3,r iv 23
1433448,mašgal[goat]N,epsd2/admin/u3adm/P143924,405,P143924.405.4,r iv 23
1433449,šuniŋin[total]N,epsd2/admin/u3adm/P143924,406,P143924.406.1,r iv 24
1433450,1(u)[]NU,epsd2/admin/u3adm/P143924,406,P143924.406.2,r iv 24
1433451,3(diš)[]NU,epsd2/admin/u3adm/P143924,406,P143924.406.3,r iv 24
1433452,maš[goat]N,epsd2/admin/u3adm/P143924,406,P143924.406.4,r iv 24
1433453,niŋba[gift]N,epsd2/admin/u3adm/P143924,407,P143924.407.1,r iv 25
1433454,lugal[king]N,epsd2/admin/u3adm/P143924,407,P143924.407.2,r iv 25
1433455,3(geš₂)[]NU,epsd2/admin/u3adm/P143924,408,P143924.408.1,r iv 26
1433456,3(diš)[]NU,epsd2/admin/u3adm/P143924,408,P143924.408.2,r iv 26
1433457,šag[heart]N,epsd2/admin/u3adm/P143924,409,P143924.409.1,r iv 27
1433458,mu-er₃-ra-ta[NA]NA,epsd2/admin/u3adm/P143924,409,P143924.409.2,r iv 27
1433459,šuniŋin[total]N,epsd2/admin/u3adm/P143924,410,P143924.410.1,r iv 28
1433460,1(geš₂)[]NU,epsd2/admin/u3adm/P143924,410,P143924.410.2,r iv 28
1433461,2(u)[]NU,epsd2/admin/u3adm/P143924,410,P143924.410.3,r iv 28
1433462,7(diš)[]NU,epsd2/admin/u3adm/P143924,410,P143924.410.4,r iv 28
1433463,gud[ox]N,epsd2/admin/u3adm/P143924,410,P143924.410.5,r iv 28
1433464,šuniŋin[total]N,epsd2/admin/u3adm/P143924,411,P143924.411.1,r iv 29
1433465,1(geš₂)[]NU,epsd2/admin/u3adm/P143924,411,P143924.411.2,r iv 29
1433466,1(u)[]NU,epsd2/admin/u3adm/P143924,411,P143924.411.3,r iv 29
1433467,9(diš)[]NU,epsd2/admin/u3adm/P143924,411,P143924.411.4,r iv 29
1433468,ab[cow]N,epsd2/admin/u3adm/P143924,411,P143924.411.5,r iv 29
1433469,šuniŋin[total]N,epsd2/admin/u3adm/P143924,412,P143924.412.1,r iv 30
1433470,1(gešʾu)[]NU,epsd2/admin/u3adm/P143924,412,P143924.412.2,r iv 30
1433471,1(geš₂)[]NU,epsd2/admin/u3adm/P143924,412,P143924.412.3,r iv 30
1433472,lal[small]V/i,epsd2/admin/u3adm/P143924,412,P143924.412.4,r iv 30
1433473,1(diš)[]NU,epsd2/admin/u3adm/P143924,412,P143924.412.5,r iv 30
1433474,udu[sheep]N,epsd2/admin/u3adm/P143924,412,P143924.412.6,r iv 30
1433475,šuniŋin[total]N,epsd2/admin/u3adm/P143924,413,P143924.413.1,r iv 31
1433476,6(diš)[]NU,epsd2/admin/u3adm/P143924,413,P143924.413.2,r iv 31
1433477,gukkal[sheep]N,epsd2/admin/u3adm/P143924,413,P143924.413.3,r iv 31
1433478,šuniŋin[total]N,epsd2/admin/u3adm/P143924,414,P143924.414.1,r iv 32
1433479,2(u)[]NU,epsd2/admin/u3adm/P143924,414,P143924.414.2,r iv 32
1433480,7(diš)[]NU,epsd2/admin/u3adm/P143924,414,P143924.414.3,r iv 32
1433481,sila[lamb]N,epsd2/admin/u3adm/P143924,414,P143924.414.4,r iv 32
1433482,šuniŋin[total]N,epsd2/admin/u3adm/P143924,415,P143924.415.1,r iv 33
1433483,8(geš₂)[]NU,epsd2/admin/u3adm/P143924,415,P143924.415.2,r iv 33
1433484,1(diš)[]NU,epsd2/admin/u3adm/P143924,415,P143924.415.3,r iv 33
1433485,u[ewe]N,epsd2/admin/u3adm/P143924,415,P143924.415.4,r iv 33
1433486,šuniŋin[total]N,epsd2/admin/u3adm/P143924,416,P143924.416.1,r iv 34
1433487,1(geš₂)[]NU,epsd2/admin/u3adm/P143924,416,P143924.416.2,r iv 34
1433488,4(u)[]NU,epsd2/admin/u3adm/P143924,416,P143924.416.3,r iv 34
1433489,u[ewe]N,epsd2/admin/u3adm/P143924,416,P143924.416.4,r iv 34
1433490,gukkal[sheep]N,epsd2/admin/u3adm/P143924,416,P143924.416.5,r iv 34
1433491,šuniŋin[total]N,epsd2/admin/u3adm/P143924,417,P143924.417.1,r iv 35
1433492,1(u)[]NU,epsd2/admin/u3adm/P143924,417,P143924.417.2,r iv 35
1433493,2(diš)[]NU,epsd2/admin/u3adm/P143924,417,P143924.417.3,r iv 35
1433494,kir[lamb]N,epsd2/admin/u3adm/P143924,417,P143924.417.4,r iv 35
1433495,šuniŋin[total]N,epsd2/admin/u3adm/P143924,418,P143924.418.1,r iv 36
1433496,6(diš)[]NU,epsd2/admin/u3adm/P143924,418,P143924.418.2,r iv 36
1433497,mašgal[goat]N,epsd2/admin/u3adm/P143924,418,P143924.418.3,r iv 36
1433498,šuniŋin[total]N,epsd2/admin/u3adm/P143924,419,P143924.419.1,r iv 37
1433499,2(geš₂)[]NU,epsd2/admin/u3adm/P143924,419,P143924.419.2,r iv 37
1433500,2(u)[]NU,epsd2/admin/u3adm/P143924,419,P143924.419.3,r iv 37
1433501,1(diš)[]NU,epsd2/admin/u3adm/P143924,419,P143924.419.4,r iv 37
1433502,maš[goat]N,epsd2/admin/u3adm/P143924,419,P143924.419.5,r iv 37
1433503,šuniŋin[total]N,epsd2/admin/u3adm/P143924,420,P143924.420.1,r iv 38
1433504,3(geš₂)[]NU,epsd2/admin/u3adm/P143924,420,P143924.420.2,r iv 38
1433505,7(diš)[]NU,epsd2/admin/u3adm/P143924,420,P143924.420.3,r iv 38
1433506,uzud[goat]N,epsd2/admin/u3adm/P143924,420,P143924.420.4,r iv 38
1433507,ziga[expenditure]N,epsd2/admin/u3adm/P143924,421,P143924.421.1,r iv 39
1433508,lugal[king]N,epsd2/admin/u3adm/P143924,421,P143924.421.2,r iv 39
1433509,šuniŋin[total]N,epsd2/admin/u3adm/P143924,423,P143924.423.1,r v 1
1433510,x[NA]NA,epsd2/admin/u3adm/P143924,423,P143924.423.2,r v 1
1433511,gud[ox]N,epsd2/admin/u3adm/P143924,423,P143924.423.3,r v 1
1433512,šuniŋin[total]N,epsd2/admin/u3adm/P143924,424,P143924.424.1,r v 2
1433513,x[NA]NA,epsd2/admin/u3adm/P143924,424,P143924.424.2,r v 2
1433514,ab[cow]N,epsd2/admin/u3adm/P143924,424,P143924.424.3,r v 2
1433515,šuniŋin[total]N,epsd2/admin/u3adm/P143924,425,P143924.425.1,r v 3
1433516,2(u)[]NU,epsd2/admin/u3adm/P143924,425,P143924.425.2,r v 3
1433517,6(diš)[]NU,epsd2/admin/u3adm/P143924,425,P143924.425.3,r v 3
1433518,udu[sheep]N,epsd2/admin/u3adm/P143924,425,P143924.425.4,r v 3
1433519,šuniŋin[total]N,epsd2/admin/u3adm/P143924,426,P143924.426.1,r v 4
1433520,6(diš)[]NU,epsd2/admin/u3adm/P143924,426,P143924.426.2,r v 4
1433521,maš[goat]N,epsd2/admin/u3adm/P143924,426,P143924.426.3,r v 4
1433522,niŋba[gift]N,epsd2/admin/u3adm/P143924,427,P143924.427.1,r v 5
1433523,lugal[king]N,epsd2/admin/u3adm/P143924,427,P143924.427.2,r v 5
1433524,šuniŋin[total]N,epsd2/admin/u3adm/P143924,428,P143924.428.1,r v 6
1433525,3(diš)[]NU,epsd2/admin/u3adm/P143924,428,P143924.428.2,r v 6
1433526,gud[ox]N,epsd2/admin/u3adm/P143924,428,P143924.428.3,r v 6
1433527,mu[name]N,epsd2/admin/u3adm/P143924,429,P143924.429.1,r v 7
1433528,urgir[dog]N,epsd2/admin/u3adm/P143924,429,P143924.429.2,r v 7
1433529,du-uk-ra[]PN,epsd2/admin/u3adm/P143924,430,P143924.430.1,r v 8
1433530,dab[seize]V/t,epsd2/admin/u3adm/P143924,430,P143924.430.2,r v 8
1433531,šuniŋin[total]N,epsd2/admin/u3adm/P143924,431,P143924.431.1,r v 9
1433532,3(u)[]NU,epsd2/admin/u3adm/P143924,431,P143924.431.2,r v 9
1433533,udu[sheep]N,epsd2/admin/u3adm/P143924,431,P143924.431.3,r v 9
1433534,sadug[offerings]N,epsd2/admin/u3adm/P143924,432,P143924.432.1,r v 10
1433535,{d}gu-la[]FN,epsd2/admin/u3adm/P143924,432,P143924.432.2,r v 10
1433536,šuniŋin[total]N,epsd2/admin/u3adm/P143924,433,P143924.433.1,r v 11
1433537,6(diš)[]NU,epsd2/admin/u3adm/P143924,433,P143924.433.2,r v 11
1433538,udu[sheep]N,epsd2/admin/u3adm/P143924,433,P143924.433.3,r v 11
1433539,sadug[offerings]N,epsd2/admin/u3adm/P143924,434,P143924.434.1,r v 12
1433540,inim-{d}nanna[]PN,epsd2/admin/u3adm/P143924,434,P143924.434.2,r v 12
1433541,dumu-lugal[]FN,epsd2/admin/u3adm/P143924,434,P143924.434.3,r v 12
1433542,šuniŋin[total]N,epsd2/admin/u3adm/P143924,435,P143924.435.1,r v 13
1433543,2(u)[]NU,epsd2/admin/u3adm/P143924,435,P143924.435.2,r v 13
1433544,udu[sheep]N,epsd2/admin/u3adm/P143924,435,P143924.435.3,r v 13
1433545,šuniŋin[total]N,epsd2/admin/u3adm/P143924,436,P143924.436.1,r v 14
1433546,1(u)[]NU,epsd2/admin/u3adm/P143924,436,P143924.436.2,r v 14
1433547,maš[goat]N,epsd2/admin/u3adm/P143924,436,P143924.436.3,r v 14
1433548,uš[die]V/i,epsd2/admin/u3adm/P143924,437,P143924.437.1,r v 15
1433549,mu[name]N,epsd2/admin/u3adm/P143924,437,P143924.437.2,r v 15
1433550,ur-ra-še₃[NA]NA,epsd2/admin/u3adm/P143924,437,P143924.437.3,r v 15
1433551,dingir-ba-ni[]PN,epsd2/admin/u3adm/P143924,438,P143924.438.1,r v 16
1433552,sipad[shepherd]N,epsd2/admin/u3adm/P143924,438,P143924.438.2,r v 16
1433553,ur-ra-ke₄[NA]NA,epsd2/admin/u3adm/P143924,438,P143924.438.3,r v 16
1433554,šu[hand]N,epsd2/admin/u3adm/P143924,439,P143924.439.1,r v 17
1433555,teŋ[approach]V/i,epsd2/admin/u3adm/P143924,439,P143924.439.2,r v 17
1433556,3(gešʾu)[]NU,epsd2/admin/u3adm/P143924,440,P143924.440.1,r v 18
1433557,1(geš₂)[]NU,epsd2/admin/u3adm/P143924,440,P143924.440.2,r v 18
1433558,2(u)[]NU,epsd2/admin/u3adm/P143924,440,P143924.440.3,r v 18
1433559,8(diš)[]NU,epsd2/admin/u3adm/P143924,440,P143924.440.4,r v 18
1433560,ašag[field]N,epsd2/admin/u3adm/P143924,441,P143924.441.1,r v 19
1433561,šuniŋin[total]N,epsd2/admin/u3adm/P143924,442,P143924.442.1,r v 20
1433562,3(diš)[]NU,epsd2/admin/u3adm/P143924,442,P143924.442.2,r v 20
1433563,gud[ox]N,epsd2/admin/u3adm/P143924,442,P143924.442.3,r v 20
1433564,niga[fattened]V/i,epsd2/admin/u3adm/P143924,442,P143924.442.4,r v 20
1433565,šuniŋin[total]N,epsd2/admin/u3adm/P143924,443,P143924.443.1,r v 21
1433566,1(geš₂)[]NU,epsd2/admin/u3adm/P143924,443,P143924.443.2,r v 21
1433567,3(u)[]NU,epsd2/admin/u3adm/P143924,443,P143924.443.3,r v 21
1433568,6(diš)[]NU,epsd2/admin/u3adm/P143924,443,P143924.443.4,r v 21
1433569,gud[ox]N,epsd2/admin/u3adm/P143924,443,P143924.443.5,r v 21
1433570,šuniŋin[total]N,epsd2/admin/u3adm/P143924,444,P143924.444.1,r v 22
1433571,1(geš₂)[]NU,epsd2/admin/u3adm/P143924,444,P143924.444.2,r v 22
1433572,2(u)[]NU,epsd2/admin/u3adm/P143924,444,P143924.444.3,r v 22
1433573,ab[cow]N,epsd2/admin/u3adm/P143924,444,P143924.444.4,r v 22
1433574,šuniŋin[total]N,epsd2/admin/u3adm/P143924,445,P143924.445.1,r v 23
1433575,2(diš)[]NU,epsd2/admin/u3adm/P143924,445,P143924.445.2,r v 23
1433576,sila[lamb]N,epsd2/admin/u3adm/P143924,445,P143924.445.3,r v 23
1433577,niga[fattened]V/i,epsd2/admin/u3adm/P143924,445,P143924.445.4,r v 23
1433578,šuniŋin[total]N,epsd2/admin/u3adm/P143924,446,P143924.446.1,r v 24
1433579,2(diš)[]NU,epsd2/admin/u3adm/P143924,446,P143924.446.2,r v 24
1433580,ašgar[kid]N,epsd2/admin/u3adm/P143924,446,P143924.446.3,r v 24
1433581,niga[fattened]V/i,epsd2/admin/u3adm/P143924,446,P143924.446.4,r v 24
1433582,šuniŋin[total]N,epsd2/admin/u3adm/P143924,447,P143924.447.1,r v 25
1433583,1(gešʾu)[]NU,epsd2/admin/u3adm/P143924,447,P143924.447.2,r v 25
1433584,3(geš₂)[]NU,epsd2/admin/u3adm/P143924,447,P143924.447.3,r v 25
1433585,5(u)[]NU,epsd2/admin/u3adm/P143924,447,P143924.447.4,r v 25
1433586,6(diš)[]NU,epsd2/admin/u3adm/P143924,447,P143924.447.5,r v 25
1433587,udu[sheep]N,epsd2/admin/u3adm/P143924,447,P143924.447.6,r v 25
1433588,šuniŋin[total]N,epsd2/admin/u3adm/P143924,448,P143924.448.1,r v 26
1433589,6(diš)[]NU,epsd2/admin/u3adm/P143924,448,P143924.448.2,r v 26
1433590,gukkal[sheep]N,epsd2/admin/u3adm/P143924,448,P143924.448.3,r v 26
1433591,šuniŋin[total]N,epsd2/admin/u3adm/P143924,449,P143924.449.1,r v 27
1433592,4(u)[]NU,epsd2/admin/u3adm/P143924,449,P143924.449.2,r v 27
1433593,3(diš)[]NU,epsd2/admin/u3adm/P143924,449,P143924.449.3,r v 27
1433594,sila[lamb]N,epsd2/admin/u3adm/P143924,449,P143924.449.4,r v 27
1433595,šuniŋin[total]N,epsd2/admin/u3adm/P143924,450,P143924.450.1,r v 28
1433596,8(geš₂)[]NU,epsd2/admin/u3adm/P143924,450,P143924.450.2,r v 28
1433597,1(diš)[]NU,epsd2/admin/u3adm/P143924,450,P143924.450.3,r v 28
1433598,u[ewe]N,epsd2/admin/u3adm/P143924,450,P143924.450.4,r v 28
1433599,šuniŋin[total]N,epsd2/admin/u3adm/P143924,451,P143924.451.1,r v 29
1433600,1(geš₂)[]NU,epsd2/admin/u3adm/P143924,451,P143924.451.2,r v 29
1433601,4(u)[]NU,epsd2/admin/u3adm/P143924,451,P143924.451.3,r v 29
1433602,gukkal[sheep]N,epsd2/admin/u3adm/P143924,451,P143924.451.4,r v 29
1433603,šuniŋin[total]N,epsd2/admin/u3adm/P143924,452,P143924.452.1,r v 30
1433604,1(u)[]NU,epsd2/admin/u3adm/P143924,452,P143924.452.2,r v 30
1433605,2(diš)[]NU,epsd2/admin/u3adm/P143924,452,P143924.452.3,r v 30
1433606,kir[lamb]N,epsd2/admin/u3adm/P143924,452,P143924.452.4,r v 30
1433607,šuniŋin[total]N,epsd2/admin/u3adm/P143924,453,P143924.453.1,r v 31
1433608,3(u)[]NU,epsd2/admin/u3adm/P143924,453,P143924.453.2,r v 31
1433609,9(diš)[]NU,epsd2/admin/u3adm/P143924,453,P143924.453.3,r v 31
1433610,mašgal[goat]N,epsd2/admin/u3adm/P143924,453,P143924.453.4,r v 31
1433611,šuniŋin[total]N,epsd2/admin/u3adm/P143924,454,P143924.454.1,r v 32
1433612,2(geš₂)[]NU,epsd2/admin/u3adm/P143924,454,P143924.454.2,r v 32
1433613,5(u)[]NU,epsd2/admin/u3adm/P143924,454,P143924.454.3,r v 32
1433614,2(diš)[]NU,epsd2/admin/u3adm/P143924,454,P143924.454.4,r v 32
1433615,maš[goat]N,epsd2/admin/u3adm/P143924,454,P143924.454.5,r v 32
1433616,šuniŋin[total]N,epsd2/admin/u3adm/P143924,455,P143924.455.1,r v 33
1433617,3(geš₂)[]NU,epsd2/admin/u3adm/P143924,455,P143924.455.2,r v 33
1433618,7(diš)[]NU,epsd2/admin/u3adm/P143924,455,P143924.455.3,r v 33
1433619,uzud[goat]N,epsd2/admin/u3adm/P143924,455,P143924.455.4,r v 33
1433620,šuniŋin[total]N,epsd2/admin/u3adm/P143924,456,P143924.456.1,r v 34
1433621,1(diš)[]NU,epsd2/admin/u3adm/P143924,456,P143924.456.2,r v 34
1433622,mašda[gazelle]N,epsd2/admin/u3adm/P143924,456,P143924.456.3,r v 34
1433623,šuniŋin[total]N,epsd2/admin/u3adm/P143924,457,P143924.457.1,r v 35
1433624,1(diš)[]NU,epsd2/admin/u3adm/P143924,457,P143924.457.2,r v 35
1433625,amar[young]N,epsd2/admin/u3adm/P143924,457,P143924.457.3,r v 35
1433626,mašda[gazelle]N,epsd2/admin/u3adm/P143924,457,P143924.457.4,r v 35
1433627,niŋin[total]N,epsd2/admin/u3adm/P143924,458,P143924.458.1,r v 36
1433628,3(diš)[]NU,epsd2/admin/u3adm/P143924,458,P143924.458.2,r v 36
1433629,gud[ox]N,epsd2/admin/u3adm/P143924,458,P143924.458.3,r v 36
1433630,niga[fattened]V/i,epsd2/admin/u3adm/P143924,458,P143924.458.4,r v 36
1433631,niŋin[total]N,epsd2/admin/u3adm/P143924,459,P143924.459.1,r v 37
1433632,1(geš₂)[]NU,epsd2/admin/u3adm/P143924,459,P143924.459.2,r v 37
1433633,3(u)[]NU,epsd2/admin/u3adm/P143924,459,P143924.459.3,r v 37
1433634,6(diš)[]NU,epsd2/admin/u3adm/P143924,459,P143924.459.4,r v 37
1433635,gud[ox]N,epsd2/admin/u3adm/P143924,459,P143924.459.5,r v 37
1433636,niŋin[total]N,epsd2/admin/u3adm/P143924,460,P143924.460.1,r v 38
1433637,1(geš₂)[]NU,epsd2/admin/u3adm/P143924,460,P143924.460.2,r v 38
1433638,2(u)[]NU,epsd2/admin/u3adm/P143924,460,P143924.460.3,r v 38
1433639,ab[cow]N,epsd2/admin/u3adm/P143924,460,P143924.460.4,r v 38
1433640,niŋin[total]N,epsd2/admin/u3adm/P143924,461,P143924.461.1,r v 39
1433641,2(diš)[]NU,epsd2/admin/u3adm/P143924,461,P143924.461.2,r v 39
1433642,sila[lamb]N,epsd2/admin/u3adm/P143924,461,P143924.461.3,r v 39
1433643,niga[fattened]V/i,epsd2/admin/u3adm/P143924,461,P143924.461.4,r v 39
1433644,niŋin[total]N,epsd2/admin/u3adm/P143924,462,P143924.462.1,r v 40
1433645,2(diš)[]NU,epsd2/admin/u3adm/P143924,462,P143924.462.2,r v 40
1433646,ašgar[kid]N,epsd2/admin/u3adm/P143924,462,P143924.462.3,r v 40
1433647,niga[fattened]V/i,epsd2/admin/u3adm/P143924,462,P143924.462.4,r v 40
1433648,break,epsd2/admin/u3adm/P143924,464,P143924.464,
1433649,niŋin[total]N,epsd2/admin/u3adm/P143924,465,P143924.465.1,r vi 1'
1433650,1(diš)[]NU,epsd2/admin/u3adm/P143924,465,P143924.465.2,r vi 1'
1433651,mašda[gazelle]N,epsd2/admin/u3adm/P143924,465,P143924.465.3,r vi 1'
1433652,kilib[total]N,epsd2/admin/u3adm/P143924,466,P143924.466.1,r vi 2'
1433653,3(geš₂)[]NU,epsd2/admin/u3adm/P143924,466,P143924.466.2,r vi 2'
1433654,lal[small]V/i,epsd2/admin/u3adm/P143924,466,P143924.466.3,r vi 2'
1433655,1(diš)[]NU,epsd2/admin/u3adm/P143924,466,P143924.466.4,r vi 2'
1433656,gud[ox]N,epsd2/admin/u3adm/P143924,466,P143924.466.5,r vi 2'
1433657,ab[cow]N,epsd2/admin/u3adm/P143924,466,P143924.466.6,r vi 2'
1433658,hi[mix]V/t,epsd2/admin/u3adm/P143924,466,P143924.466.7,r vi 2'
1433659,kilib[total]N,epsd2/admin/u3adm/P143924,467,P143924.467.1,r vi 3'
1433660,3(gešʾu)[]NU,epsd2/admin/u3adm/P143924,467,P143924.467.2,r vi 3'
1433661,1(geš₂)[]NU,epsd2/admin/u3adm/P143924,467,P143924.467.3,r vi 3'
1433662,3(u)[]NU,epsd2/admin/u3adm/P143924,467,P143924.467.4,r vi 3'
1433663,udu[sheep]N,epsd2/admin/u3adm/P143924,467,P143924.467.5,r vi 3'
1433664,maš[goat]N,epsd2/admin/u3adm/P143924,467,P143924.467.6,r vi 3'
1433665,hi[mix]V/t,epsd2/admin/u3adm/P143924,467,P143924.467.7,r vi 3'
1433666,kilib[total]N,epsd2/admin/u3adm/P143924,468,P143924.468.1,r vi 4'
1433667,2(diš)[]NU,epsd2/admin/u3adm/P143924,468,P143924.468.2,r vi 4'
1433668,mašda[gazelle]N,epsd2/admin/u3adm/P143924,468,P143924.468.3,r vi 4'
1433669,3(gešʾu)[]NU,epsd2/admin/u3adm/P143924,469,P143924.469.1,r vi 5'
