name,profession,p index
da-a-a,u,134175
in-da-a,šabra[administrator],134175
lu₂-{d}nanna,šabra[administrator],134175
šu-e₂-a,šabra[administrator],134175
ur-{d}iškur,šabra[administrator],134175
ur-ku₃-nun-na,PN,134186
ma-x,AN,134235
še-il#-ha-ha,lu[person],134237
lu₂-{d}šul-gi-ra,FN,134239
na-lu₅,PN,134239
ka-gaz,suhub[boots],134312
{d}amar-{d}suen-ke₄,GN,134675
er₃-ra-na-da,šagia[cup-bearer],134676
ba-ba-an-še-en₆,šagia[cup-bearer],134676
en-{d}nanše-ki-ag₂,šagia[cup-bearer],134676
ur-{d}suen,ensik[ruler],134676
ab-ba-sa₆-ga,PN,134676
ur-{d}ba-ba₆,muhaldim[cook],134677
ur-{d}amar-{d}suen,sukkal[secretary],134677
ab-ba-sa₆-ga,PN,134677
nu-ur₂-{d}suen,dubsar[scribe],134677
ur-tilla₅,FN,134678
ur-sa₆-ga,sukkal[secretary],134679
ab-ba-sa₆-ga,PN,134679
ab-ba-sa₆-ga,PN,134681
nu-ur₂-{d}suen,dubsar[scribe],134681
a-bi₂-zu,ragaba[rider],134682
zu-u₂-zu,sukkal[secretary],134682
ab-ba-sa₆-ga,PN,134682
ab-ba-sa₆-ga,PN,134685
ab-ba-sa₆-ga,PN,134687
ab-ba-sa₆-ga,PN,134688
igi-kar₂,u,134689
zu-ba-ga,PN,134689
suhuš-ki-in,dubsar[scribe],134689
{d}en-ki,DN,134690
a-bu-du₁₀,lu[person],134691
{d}nanna-kam,sukkal[secretary],134691
ab-ba-sa₆-ga,PN,134692
na-sa₆,PN,134693
[ur]-tilla₅,FN,134698
gu₃#-de₂-a,ensik[ruler],134698
[ur]-mes,ensik[ruler],134698
[a?]-bu-du₁₀,nubanda[overseer],134698
[...]-a,nubanda[overseer],134698
lu₂-dingir-ra,šabra[administrator],134698
gu₃-de₂-a,ensik[ruler],134698
ur-tilla₅,FN,134698
nam-zi-tar-ra,nubanda[overseer],134698
AN,AN,134698
ur-tilla₅,FN,134698
[...]-gal,sukkal[secretary],134698
dingir-ba-ni,X,134698
[ur-{d}]ba-ba₆,muhaldim[cook],134699
ur-{d}ba]-ba₆,muhaldim[cook],134699
ur-{d}]nin-kur-ra,ensik[ruler],134699
li-ba-nu-aš-gu-bi,lu[person],134700
a-li-ba-nu-uk-ša-ba-aš,ensik[ruler],134700
na-ap-la-[num₂],MAR.TU[westerner],134700
lu₂-dingir-ra,dubsar[scribe],134701
ur-{d}nin-[kur-ra],ensik[ruler],134701
ab-ba-sa₆-ga,PN,134701
ur-{d}lamma,ensik[ruler],134702
nu-ur₂-{d}da-gan,FN,134703
ar-ši-ah,ensik[ruler],134704
uš-mu,kurušda[fattener],134704
lu₂-dingir-ra,šabra[administrator],134704
ARAD₂-{d}nanna,muhaldim[cook],134715
lu₂-u₁₈-um,niga[fattened],134715
nu-ur₂-{d}suen,dubsar[scribe],134715
ur-{d}nin-gubalag,nar[musician],134716
lu₂-ša-lim,nubanda[overseer],134723
[...]-da-ni,AN,134727
nu]-ur₂-eš₁₈?-dar?,u,134727
nu-ur₂-i₃-li₂,šagia[cup-bearer],134728
ur-ra,zir[break],134728
a-hu-ni,gin[firm],134733
ab-ba-sa₆-ga,PN,134738
sa₃-si₂,PN,134743
lu₂-{d}nin-[gir₂]-su,kurušda[fattener],134746
nu-ur₂-{d}suen,dubsar[scribe],134748
ša₃-gu₄,PN,134751
lu₂-ma₂-gan-na,lu[person],134751
ur-bara₂-si-ga,lu[person],134751
ur-nigar{gar},kaguruk[supervisor],134751
ar-ši-ah,lu[person],134751
a-mur-{d}suen,ensik[ruler],134751
ar-ši-ah,ensik[ruler],134751
{d}nanna-zi-ša₃-gal₂,ensik[ruler],134752
{d}nin-ti₂-ug₅-ga,GN,134753
lu₂-{d}nanna,šabra[administrator],134754
na-silim,FN,134754
lugal-ezem,lu[person],134754
ur-{d}suen,FN,134754
še-eb-ba,lu[person],134756
da-šu-ug,X,134756
na-wa-ar-še-en,FN,134756
er₃-{d}nanna,sukkalmah[official],134756
kal-bi-si,agaʾus[soldier],134756
a-bu-ni,šakkanak[general],134756
lugal-ma₂-gur₈-re,sukkal[secretary],134756
bu-ša-am,ensik[ruler],134757
ta₂-di₃-ki-za,nar[musician],134758
da-ri₂-iš-ma-tum,emeda[nursemaid],134758
ša-at-{d}suen,dumumunus[daughter],134758
a-hu-ni,sukkal[secretary],134758
er₃-{d}nanna,sukkal[secretary],134758
šu-{d}en-lil₂,dumu[child],134759
a-bu-du₁₀,lu[person],134759
hu-un-ha-ab-ur,šakkanak[general],134759
ta₂-bur-PA-tum,egia[bride],134760
ur-{d}iškur,ensik[ruler],134760
wa-qar-{d}šu-{d}suen,baza[dwarf],134760
{d}šul-gi-ra-ma,dumu[child],134761
a-hu-ni,sipad[shepherd],134767
[ur]-nig₂,dubsar[scribe],134772
nu-ur₂-i₃-li₂,šagia[cup-bearer],134773
ma-lu-lu,mu[year],134773
{d}lamma-igi-du,u,134773
ur-x,AN,134774
ur-{d}iškur,PN,134775
lu₂-ša-lim,ud[sun],134777
ib-ni-dingir,lu[person],134778
sa₃-si₂-ka,ŋar[place],134779
{d}en-lil₂-la₂,ŋar[place],134781
gu-za-ni,kurušda[fattener],134783
lugal-gub-ba-ni,mu[year],134784
lu₂-x-[...],dumu[child],134784
na-lu₅,šag[heart],134785
šu-ga-tum,šabra[administrator],134787
šeš-da-da,FN,134787
lu₂-bala-sa₆-ga,nubanda[overseer],134788
lu₂-{d}nanna,FN,134788
ba-a,ensik[ruler],134788
AN,zu[material],134788
šeš-da-da,FN,134789
ur-nigar{gar},kaguruk[supervisor],134789
šeš-kal-la,udul[herdsman],134790
šeš-da-da,FN,134790
lu₂-{d}da-mu,PN,134790
ur-nigar{gar},kaguruk[supervisor],134790
i-di₃-{d}iškur,kuš[official],134791
ur-du₆,šagia[cup-bearer],134791
ha-la-a,X,134792
hal!-li₂-a,nubanda[overseer],134792
lu₂-{d}nanna,FN,134792
en-um-i₃-li₂,FN,134793
ur-sa₆-ga,muhaldim[cook],134794
ša-lu,lu[person],134794
šeš-da-da,FN,134796
i-di₃-a,X,134798
in-ta-e₃-a-ka,ŋal[be],134800
ARAD₂-mu,ensik[ruler],134801
ka₅-a-mu,kurušda[fattener],134801
la-na,kurušda[fattener],134802
la-na,kurušda[fattener],134803
la-na,kurušda[fattener],134804
ša-lim-nu-ri-šu,bar[outside],134805
u-bar-um,ugula[overseer],134805
ARAD₂-{d}nanna,sukkalmah[official],134807
šu-eš₁₈?-dar?,uddatuš[jester],134809
{d}amar-{d}suen-na-ra-am-{d}en-lil₂,sukkal[secretary],134812
ur-{d}li₉-si₄,ensik[ruler],134813
a-hu-ma,ensik[ruler],134835
in-ta-e₃-a,dubsar[scribe],134845
lu₂-u₁₈-um,niga[fattened],134848
lu₂-{d}nanna,šabra[administrator],134852
lu₂-dingir-ra,dumu[child],134856
a-ba-e-ne-gin₇,lu[person],134859
ur-{d}suen,dumu[child],134873
šeš-da-da,FN,134873
šeš-da-da,FN,134873
nin-he₂-du₇,egia[bride],134874
šeš-da-da,FN,134874
du₁₁-ga-zi-da,kuš[official],134876
en-ša₃-ku₃-ge,šabra[administrator],134876
lu₂-dingir-ra,šabra[administrator],134876
lu₂-ma₂-gur₈-re,sukkal[secretary],134876
lu₂-sa₆-ga,FN,134877
šeš-da-da,FN,134877
lu₂-{d}nanna,šabra[administrator],134879
i-šar-be-li₂,šabra[administrator],134879
šu-ma-ma,ensik[ruler],134880
šeš-da-da,FN,134882
al-la-mu,hazanum[mayor],134885
a-ad-da-mu,dumu[child],134885
ur-mes,ensik[ruler],134885
ur-{d}ba-ba₆,šabra[administrator],134887
lu₂-{d}nanna,damgar[merchant],134887
ur-{d}lamma,muhaldim[cook],134889
ur-{d}ig-alim,kurušda[fattener],134890
la-na,kurušda[fattener],134893
ur-nigar{gar},kuš[official],134896
la-na,kurušda[fattener],134897
la-na,kurušda[fattener],134898
la-na,kurušda[fattener],134899
ur-{d}EN-[x],dumu[child],134900
la-na,kurušda[fattener],134901
la-na,kurušda[fattener],134902
la-na,kurušda[fattener],134903
la-na,kurušda[fattener],134904
la-na,kurušda[fattener],134905
na-ra-am-i₃-li₂,sukkal[secretary],134908
hal-li₂,kurušda[fattener],134920
i₃-li₂-aš₂-ra-ni,niŋba[gift],134921
la-na,kurušda[fattener],134922
la-na,kurušda[fattener],134923
nu-ur₂-{d}suen,dubsar[scribe],134937
{d}nanna-ma-ba,dubsar[scribe],134939
ur-mes,ensik[ruler],134940
ku₃-{d}nanna,šabra[administrator],134940
nu-ur₂-{d}suen,dubsar[scribe],134940
{d}nanna-ma-ba,dubsar[scribe],134941
{d}nanna-ma-ba,dubsar[scribe],134942
nu-ur₂-{d}suen,dubsar[scribe],134943
lugal-a₂-zi-da,šabra[administrator],134944
nu-ur₂-{d}suen,dubsar[scribe],134944
lugal-a₂-zi-da,šabra[administrator],134945
nu-ur₂-{d}suen,dubsar[scribe],134945
du-šu-mu-um,nubanda[overseer],134946
{d}nanna-ma-ba,dubsar[scribe],134946
lu₂-{d}nin-gir₂-su,kurušda[fattener],134948
lu₂-{d}nin-gir₂-su,kurušda[fattener],134949
lu₂-{d}nin-gir₂-su,kurušda[fattener],134950
{d}[en-lil₂-la₂,kurušda[fattener],134951
lu₂-{d}nin-gir₂-su,kurušda[fattener],134953
lu₂-{d}nin-gir₂-su,kurušda[fattener],134954
lu₂-{d}nin-gir₂-su,kurušda[fattener],134956
lu₂-{d}nin-gir₂-su,kurušda[fattener],134957
lu₂-{d}nin-gir₂-su,kurušda[fattener],134958
lu₂-{d}nin-gir₂-su,kurušda[fattener],134959
lu₂-{d}nin-gir₂-su,kurušda[fattener],134961
šu-i₃-li₂,sipad[shepherd],134963
{d}amar-{d}suen,lugal[king],134983
nig₂-mu-mu-kal-le,ragaba[rider],134994
ur-nigar[{gar}],kaguruk[supervisor],135019
šeš-da-da,FN,135020
ur-nigar{gar},kaguruk[supervisor],135020
{d}en-lil₂-la₂,kurušda[fattener],135023
ur-sukkal,šagia[cup-bearer],135025
{d}en-lil₂-la₂,kurušda[fattener],135026
lugal-ku₃-zu,dubsar[scribe],135026
šeš-da-da,FN,135027
na-ap-la-nu-um,MAR.TU[westerner],135030
er₃-tum-il-šu,nar[musician],135030
šeš-da-da,FN,135031
a-bi₂-a-mu-ti,MAR.TU[westerner],135031
ša-at-{d}šul-gi,dam[spouse],135031
a-bi₂-a-mu-ti,MAR.TU[westerner],135031
lu₂-a₂-a,MAR.TU[westerner],135031
u₃-ga,MAR.TU[westerner],135031
šeš-da-da,FN,135033
ur-nigar{gar},kaguruk[supervisor],135034
{d}be-la-at-suh-ner,šag[heart],135036
dingir-ba-ni,sipad[shepherd],135040
ARAD₂-{d}nanna,u,135054
na-sa₆,PN,135057
lugal-i₃-mah,šagia[cup-bearer],135058
šu-{d}suen,šagia[cup-bearer],135058
šeš-da-da,FN,135059
e-la-nu-um,MAR.TU[westerner],135059
na-sa₆,PN,135059
na-sa₆,PN,135060
na-sa₆,PN,135061
šeš-da-da,FN,135062
na-sa₆,PN,135062
na-sa₆,PN,135063
šeš-da-[da,FN,135064
lu₂-sa₆-ga,šabra[administrator],135064
e₂-a-i₃-li₂,ki[place],135064
na-sa₆,PN,135064
bu₃-lu₅-lu₅,PN,135065
ri-zi-dingir,ragaba[rider],135066
a-hu-ni,PN,135066
al-la-ša-ru-um,emeda[nursemaid],135067
me-{d}ištaran,dumumunus[daughter],135067
a₂-bi₂-li₂,u,135067
me-{d}ištaran,dumumunus[daughter],135067
ra-ši,lu[person],135069
i₃-li₂-{d}da-gan,lu[person],135069
lugal-inim-gi-na,sukkal[secretary],135069
gu₃-de₂-a,damgar[merchant],135070
lugal-inim-gi-na,sukkal[secretary],135070
dingir-dan,sukkal[secretary],135071
ur-mes,nar[musician],135072
ab-ba-sa₆-ga,PN,135072
wa-ta₂-ru-um,FN,135075
ab-ba-sa₆-ga,PN,135075
wa-ta₂-ru-um,FN,135076
ab-ba-sa₆-ga,PN,135076
šar-ru-um-i₃-li₂,nubanda[overseer],135077
na-bi₂-{d}suen,maššugidgid[diviner],135077
ab-ba-sa₆-ga,PN,135077
en-mah-gal-[an]-na,en[priest],135077
nu-ur₂-{d}iškur,sukkal[secretary],135078
ab-ba-sa₆-ga,PN,135078
šu-{d}nin-šubur,ragaba[rider],135079
ab-ba-sa₆-ga,PN,135079
ur-{d}ba-ba₆,muhaldim[cook],135080
ab-ba-sa₆-ga,PN,135080
ur-{d}nin-gubalag,nar[musician],135081
la-gi-ip,sukkal[secretary],135081
ab-ba-sa₆-ga,PN,135081
nu-ur₂-{d}suen,dubsar[scribe],135081
ba-ri-a-šum,lu[person],135082
ur-{d}ba-ba₆,muhaldim[cook],135084
na-ap-la-nu-um,MAR.TU[westerner],135084
lugal-inim-gi-na,sukkal[secretary],135084
na-lu₅,PN,135084
na-lu₅,PN,135087
na-lu₅,PN,135088
lugal-banda₃-še₃,sukkal[secretary],135089
ur-sa₆-ga,sukkal[secretary],135089
ra-ši,lu[person],135089
lugal-inim-gi-na,sukkal[secretary],135089
{d}šul-gi-a-a-mu,PN,135090
{d}šul-gi-a-a-mu,PN,135093
inim-{d}nanna,FN,135094
iš-me-dingir,sipad[shepherd],135094
šu-i₃-li₂,sipad[shepherd],135094
in-ta-e₃-a,PN,135094
i-din-{d}iškur,sukkal[secretary],135095
ur-mes,nar[musician],135095
bur-ma-ma,sukkal[secretary],135095
in-ta-e₃-a,PN,135095
in-ta-e₃-a,PN,135096
in-ta-e₃-a,PN,135097
nu-ur₂-{d}suen,dubsar[scribe],135099
{d}nanna-ma-ba,dubsar[scribe],135100
ur-[x],muhaldim[cook],135101
hu-su-uz-za-ar-ra-ri,kuš[official],135101
in-ta-e₃-a,PN,135101
nu-ur₂-{d}suen,dubsar[scribe],135101
uri₅{ki}-ki-du₁₀,muhaldim[cook],135102
in-ta-e₃-a,PN,135102
hu-la-al,dubsar[scribe],135103
ur-ku₃-nun-na,PN,135105
hu-na-zi,nubanda[overseer],135106
ku₃-{d}nanna,sukkal[secretary],135108
li-ba-an-aš-gu-bi,lu[person],135108
li-ba-nu-uk-ša-ba-aš,ensik[ruler],135108
šu-{d}šul-gi,sukkal[secretary],135108
i₃-li₂-{d}da-gan,lu[person],135108
na-bi₂-{d}suen,sukkal[secretary],135108
šu-{d}iš:ha-ra,lu[person],135108
i-di₃-er₃-ra,lu[person],135111
nu-ur₂-{d}iškur,dubsar[scribe],135112
ur-e₂-an-na,sukkal[secretary],135113
ur-e₂-an-na,sukkal[secretary],135113
še-il-ha,X,135114
nu-ur₂-{d}iškur,dubsar[scribe],135114
hu-li-bar,ensik[ruler],135115
{d}nanna-i₃-zi-in,sukkal[secretary],135115
{d}nanna-kam,sukkal[secretary],135115
hu-la-al,dubsar[scribe],135115
la-na,kurušda[fattener],135116
la-na,kurušda[fattener],135117
lu₂-{d}nin-gir₂-su,kurušda[fattener],135118
hu-bi₂-dam,šarrabdu[administrator],135122
lugal-me-lam₂,PN,135123
ur-tum-ma-al,šarrabdu[administrator],135124
{d}šu-{d}suen-la-ma-ha-ar,šagia[cup-bearer],135125
nu-ur₂-{d}utu,ragaba[rider],135126
{d}šul-gi-i₃-li₂,PN,135126
a-hu-we-er,PN,135127
lu₂-{d}nanna,šarrabdu[administrator],135127
nu-ur₂-{d}suen,šatam[official],135128
be-li₂-a,dubsar[scribe],135128
lu₂-{d}nin-gir₂-su,kurušda[fattener],135129
lu₂-u₁₈-um,u[grass],135130
lugal-a₂-zi-da,šabra[administrator],135130
lu₂-{d}da-mu,kurušda[fattener],135130
lu₂-u₁₈-um,niga[fattened],135131
lu₂-u₁₈-um,niga[fattened],135131
{d}suen-a-bu-šu,šagia[cup-bearer],135131
lugal-e-gir₂,gaz[kill],135131
li-bur-gu?,ragaba[rider],135131
ma-num₂{um}-ki-{d}šul-<gi>,dubsar[scribe],135131
nu-ur₂-{d}suen,šatam[official],135131
lu₂-{d}[nin-gir₂]-su,kurušda[fattener],135133
lu₂-{d}nanna,kuš[official],135134
ur-{d}ištaran,dumu[child],135134
na-ap-la-num₂,MAR.TU[westerner],135134
{d}šu-{d}suen-la-ma-ha-ar,šagia[cup-bearer],135135
ur-{d}ba-ba₆,engar[farmer],135138
a-hu-ni,engar[farmer],135138
lu₂-dingir-ra,dikud[judge],135140
kal-la-mu#?,dumu[child],135140
lugal-he₂-gal₂,PN,135140
ur-{d}en-lil₂-la₂,dumu[child],135140
inim-dingir-še₃,engar[farmer],135140
lu₂#-{d}utu,u,135140
a-da-lal₃,šabra[administrator],135141
la-la-a,engar[farmer],135141
šu!-ab-ba,engar[farmer],135142
{d}utu-GIR₂@g-gal,X,135146
u₃-ba-a,ensik[ruler],135148
ur-{d}ig-alim,šabra[administrator],135152
ur-{d}šul-pa-e₃,dubsar[scribe],135154
{d}šul]-gi-i₃-li₂,dubsar[scribe],135154
la-na,kurušda[fattener],135162
la-na,kurušda[fattener],135163
ur-{d}suen,dumu[child],135164
{d}nanna-[ma]-ba,dubsar[scribe],135171
maš-tur,šagia[cup-bearer],135172
ur-{d}lamma,ensik[ruler],135226
du₁₁-ga-zi-da,kuš[official],135230
ab-ba-sa₆-ga,PN,135231
{d}nu-ur₂-{d}suen,dubsar[scribe],135231
lu₂-ša-lim,dubsar[scribe],135243
{d}šu-{d}suen-la-ma-ha-ar,šagia[cup-bearer],135567
en-ne₂,ki[place],135908
[{d}šul]-gi-i₃-li₂,PN,135908
a-hu-a,ensik[ruler],135917
a-da-lal₃,lu[person],135946
nu-ur₂-{d}iškur,dubsar[scribe],135978
lu₂#-{d}nanna,šagia[cup-bearer],135983
en-mah-gal]-an-na,en[priest],135985
ab-ba-kal-la,dubsar[scribe],136024
ur-mes,ensik[ruler],136039
za-ri?-iq,lu[person],136040
na-sa₆,PN,136043
lu₂-du₁₀-ga,kuš[official],136044
ur-{d}ba-ba₆,dumu[child],136055
ur-mes,ensik[ruler],136060
{d}nanna-ma!-ba,dubsar[scribe],136089
ARAD₂-mu,gala[singer],136105
{d}[en-ki,du[spread],136121
a-i₃-li₂-su,ugula[overseer],136177
lu₂-dingir-ra,šabra[administrator],136225
lu₂-{d}nin-šubur,šabra[administrator],136225
lu₂-{d}nanna,dumu[child],136225
lugal-inim-gi-na,šabra[administrator],136225
ur-mes,ensik[ruler],136225
da-a-ti,kuš[official],136225
lugal-nig₂-si-sa₂-e,dumu[child],136225
i₃-li₂-mah-ri,kurušda[fattener],136225
hi-li-a,dam[spouse],136225
šu-ga-tum,nubanda[overseer],136225
lugal-dub-sar,dikud[judge],136225
en-ša₃-ku₃-ge,en[priest],136225
ur-tilla₅,sukkal[secretary],136225
gu₃-de₂-a,damgar[merchant],136225
lu₂-sa₆-ga,šabra[administrator],136225
ad-da-kal-la,ugula[overseer],136225
a-mur-e₂-a,u[and],136225
ba-a-la-a,nubanda[overseer],136225
lu₂-giri₁₇#-zal,nar[musician],136225
[a₂]-bi₂-la-num₂,nubanda[overseer],136225
šu-eš₁₈-dar,ragaba[rider],136225
ur-tilla₅,FN,136225
ur-mes,ensik[ruler],136225
ši-me-a-ni,erešdiŋir[priestess],136225
bi₂-bi₂-a#,maššugidgid[diviner],136225
kas₃-pu-ša,šagia[cup-bearer],136226
ur-{d}ba-ba₆,muhaldim[cook],136226
na-ap-la-num₂,MAR.TU[westerner],136226
a-ri-ib-a-tal,dumu[child],136226
bu-ša-am,lu[person],136226
a-ri-ib-hu-ub-bi,lu[person],136226
gu-zu-zu,lu[person],136226
pa₄-pa₄,nin[sister],136226
{d}nanna-kam,sukkal[secretary],136226
lu₂-sa₆,dubsar[scribe],136226
ur-šar-ru-gin₇,sukkal[secretary],136227
ab-ba-sa₆-ga,PN,136227
ha-ba-lu₅-ge₂,ensik[ruler],136228
lu₂-{d}nanna,dumu[child],136228
lu₂-{d}inanna,dumu[child],136228
ur-{d}ba-ba₆,muhaldim[cook],136229
da-a-a-ti,dubsar[scribe],136229
{d}utu-du₁₀,ragaba[rider],136231
be-li₂-i₃-li₂,ragaba[rider],136231
ša₃-ta-ku₃-zu,ragaba[rider],136231
u₂-li-i₃-li₂,kuš[official],136231
ur-{d}šul-gi-ra,PN,136231
ur-{d}nin-gubalag,nar[musician],136231
na-ap-la-num₂,MAR.TU[westerner],136231
nin-ik-sur₂,lu[person],136231
la-tu?-ra-ma,ragaba[rider],136231
a-hu-ni,kuš[official],136233
{d}suen-a-bu-šu,šagia[cup-bearer],136234
{d}i-bi₂-{d}suen,aga[tiara],136234
nu-ur₂-{d}suen,šatam[official],136234
in-za-mu,unud[cowherd],136235
ur-nigar{gar},kuš[official],136235
ur-{d}ba-ba₆,muhaldim[cook],136236
šeš-da-da,FN,136241
nig₂-{d}ba-ba₆,šidim[builder],136241
na-sa₆,PN,136241
ur-{d}ba-ba₆,muhaldim[cook],136243
da-a-a-ti,dubsar[scribe],136243
šu-i₃-li₂,kuš[official],136246
i-mi-id-dingir,šabra[administrator],136246
ur-e₂-an-na,ensik[ruler],136246
a-a-kal-la,ensik[ruler],136246
šu-ma-ma,gardu[soldier],136247
lu₂-unu{ki},lu[person],136247
ur-{d}šul-pa-e₃,muhaldim[cook],136249
ur-{d}nin-gubalag,nar[musician],136249
ur-{d}nin-gubalag,nar[musician],136252
lu₂-{d}nanna,nubanda[overseer],136252
{d}nanna-igi-du,šagia[cup-bearer],136252
ab-ba-sa₆-ga,PN,136252
ur-nigar{gar},kuš[official],136253
šu-er₃-ra,kuš[official],136253
ku₃-{d}nanna,ensik[ruler],136254
ur-nigar,dubsar[scribe],136255
ur-{d}ba-ba₆,unud[cowherd],136255
da-a-a-ti,dubsar[scribe],136257
{d}nin-lil₂-ama-mu,sukkal[secretary],136260
ur-{d}ba-ba₆,muhaldim[cook],136260
ab-ba-sa₆-ga,PN,136260
nu-ur₂-{d}suen,dubsar[scribe],136260
šar-ru-ba-ni,ensik[ruler],136261
šar-ru-um-ba-ni,ensik[ruler],136262
ab-ba-mu,damgar[merchant],136265
ur-mes,ensik[ruler],136265
wa-ta₂-ru-um,FN,136268
ur-{d}ba-ba₆,dumu[child],136270
lu₂-dingir-ra,dumu[child],136276
lu₂-dingir-ra,dumu[child],136278
in-da-a,šabra[administrator],136281
igi-an-na-ke₄-zu,ensik[ruler],136288
ab-ba-sa₆-ga,PN,136290
lu₂-{d}nin-gir₂-su,kurušda[fattener],136302
IŠ,tug[textile],136305
ga-rig₂,ak[do],136306
na-ah-ba-tum,X,136306
nu-ur₂-{d}iškur,dubsar[scribe],136307
lu₂-{d}nin-šubur,šabra[administrator],136313
ur-{d}ba-[ba₆],muhaldim[cook],139544
a-da-lal₃,šabra[administrator],139596
lu₂-{d}nanna,PN,139596
{d}suen-a-bu-šu,šagia[cup-bearer],141776
a!-hu-ni,šagia[cup-bearer],141776
ad-da-mu,šagia[cup-bearer],141779
{d}šul-gi-a-a-mu,PN,141779
lugal-a₂-zi-da,šabra[administrator],141930
nu-ur₂-{d}suen,dubsar[scribe],141930
lu₂-dingir-ra,dumu[child],141938
ur-mes,dumu[child],141940
lu₂-du₁₀-ga-mu,šagia[cup-bearer],142041
a-ba-{d}en-lil₂-gin₇,PN,142041
ur-nigar,u,142050
mi-da-nu-um,MAR.TU[westerner],142050
ur-sa₆-ga,kaguruk[supervisor],142098
ku₃-{d}nanna,ensik[ruler],142124
i₃-li₂-an-dul₃,ensik[ruler],142124
{d}nanna-ma-[ba],dubsar[scribe],142124
kal-la-mu,ensik[ruler],142125
ha-ba-lu₅-ge₂,ensik[ruler],142126
hu-ba-nimgir-si-NI,ensik[ruler],142127
mu-ru-wa,sukkal[secretary],142127
ha-ba-lu₅-ge₂,ensik[ruler],142128
ab-ba-sa₆-ga,PN,142128
lugal-me-lam₂,ensik[ruler],142132
[ARAD₂]-{d}nanna,ensik[ruler],142133
hu-li-bar,ensik[ruler],142135
ur-{d}ha-ia₃,sukkal[secretary],142135
i₃-u₃-ša-na-ag₂,X,142135
ur-{d}lugal-banda₃{da},dubsar[scribe],142135
ad-da-kal-la,šarrabdu[administrator],142135
kal-la-mu,ensik[ruler],142136
lu₂-{d}nin-gir₂-su,kurušda[fattener],142137
i-za-ri₂-iq,ensik[ruler],142139
ur-mes,ensik[ruler],142140
nu-ur₂-{d}da-gan,ensik[ruler],142140
a-da-lal₃,u,142140
lugal-amar-ku₃,dubsar[scribe],142141
na-sa₆,kurušda[fattener],142141
a-hu-um-ba-ni,ensik[ruler],142142
e₂-a-ba-ni,ensik[ruler],142143
a-a-dingir-mu,šagia[cup-bearer],142158
ur-{d}ig-alim,kurušda[fattener],142158
[{d}en]-ki,du[spread],142170
la-na,kurušda[fattener],142170
un-da,šabra[administrator],142171
hu-un-{d}šul-gi,nubanda[overseer],142171
ur-{d}[šul-gi]-ra,AN,142171
la-na,kurušda[fattener],142172
kas₃-pu-ša,šagia[cup-bearer],142281
na-sa₆,PN,142290
a-gu-a,nagada[herdsman],142318
ba-x,mu.DU[delivery],142318
u₂-tu-ma₂#-ge₆,anna[metal],142360
mi-ki-a,FN,142360
ur-{d}nin-mug,ensik[ruler],142360
lugal-nam₂-mah,dubsar[scribe],142360
nu-ur₂-zu,dubsar[scribe],142368
a-a-mu,namerim[oath],142368
ur-{d}ig-alim,dubsar[scribe],142368
ur-šu,muhaldim[cook],142368
i-šum-ba-ni,muhaldim[cook],142368
ARAD₂-{d}nanna,muhaldim[cook],142368
ur-sa₆-ga,kurušda[fattener],142382
ab-ba-sa₆-ga,de[bring],142382
lu₂-{d}nanna,šabra[administrator],142402
šeš-da-da#,FN,142403
gu₃-de₂-a,ensik[ruler],142404
i-šar-pa₂-dan,šabra[administrator],142404
hal-hal-la,itud[moon],142406
hal-hal-la,itud[moon],142407
na-lu₅,PN,142407
maš-tur,šagia[cup-bearer],142408
ur-sa₆-ga,sukkal[secretary],142408
in-ta-e₃-a,PN,142410
nu-ur₂-{d}suen,dubsar[scribe],142410
{d}šu-{d}suen-la-ma-ha-ar,šagia[cup-bearer],142412
a-hu-we-er,PN,142412
ha-da-ti,šarrabdu[administrator],142412
ur-tum-ma-al,X,142413
{d}nin-lil₂-ama-mu,ragaba[rider],142414
{d}nanna-ma-ba,dubsar[scribe],142414
kas₃-pi-ša,šagia[cup-bearer],142415
a-bi₂-si₂-im-ti,X,142569
er₃-ra-ba-ni,kurušda[fattener],142569
i-šar-kur-ba#-šum#,u,142570
šeš-da-da,FN,142571
i-tur₂-dingir,ud[sun],142572
ur-{d}ig-alim,kurušda[fattener],142618
na-lu₅,PN,142619
ba-gu-um,mušendu[bird-catcher],142631
i-di₃-e₂-a,šabra[administrator],142635
lu₂-ša-lim,nubanda[overseer],142635
na-ap-la-nu-um,MAR.TU[westerner],142635
na-sa₆,PN,142635
šu-er₃-ra,kuš[official],142636
in-ta-e₃-a,PN,142645
{d}nanna-ma-ba,dubsar[scribe],142645
tur-ba-IGI,huŋ[hire],142761
igi-sa₆-sa₆-ge,de[bring],142761
ur-{d}dam-gal-nun-na,dubsar[scribe],142785
ur-{d}šul-pa-e₃,dubsar[scribe],142785
ur-{d}dam-gal-nun-na,dubsar[scribe],142785
ur-{d}šul-pa-e₃,dubsar[scribe],142785
šu-{d}šul-[gi],nubanda[overseer],142787
šu-i₃-li₂,nubanda[overseer],142787
ur-{d}nin-kur-ra,ensik[ruler],142787
lugal-a₂-zi-da,šabra[administrator],142787
nu-ur₂-{d}suen,dubsar[scribe],142787
ba-na-nu-um,nubanda[overseer],142788
lugal-e₂-mah-[x],MAR.TU[westerner],142788
šeš-da-da,FN,142788
ba-a-a,nubanda[overseer],142788
šu-eš₁₈-dar,nubanda[overseer],142788
