id,source,target,p_index,year,type,source's role,target's role
10661,1314,2108,116850,{Amar-Suen.08.06.21},Undirected,{'source'},{'recipient'}
10662,1314,1573,131893,{Amar-Suen.08.07.00},Undirected,{'source'},{'recipient'}
10663,1314,1736,104639,{Amar-Suen.08.07.30},Undirected,{'source'},
10664,1314,1945,104639,{Amar-Suen.08.07.30},Undirected,{'source'},
10665,1736,1945,104639,{Amar-Suen.08.07.30},Undirected,,
10666,1314,2108,124191,{Amar-Suen.08.08.05},Undirected,{'source'},{'recipient'}
10667,1314,2108,102451,{Amar-Suen.08.08.19},Undirected,{'source'},{'recipient'}
10668,1314,2108,124192,{Amar-Suen.08.09.08},Undirected,{'source'},{'recipient'}
10669,1314,2108,124193,{Amar-Suen.08.10.00},Undirected,{'source'},{'recipient'}
10670,1314,1573,303508,{Amar-Suen.08.10.00},Undirected,{'source'},{'recipient'}
10671,1314,1939,303508,{Amar-Suen.08.10.00},Undirected,{'source'},
10672,1573,1939,303508,{Amar-Suen.08.10.00},Undirected,{'recipient'},
10673,1790,1790,105188,{Amar-Suen.08.11.17},Undirected,{'source'},{'source'}
10674,1314,2108,112268,{Amar-Suen.09.11.28},Undirected,{'source'},{'recipient'}
10675,1314,2108,112268,{Amar-Suen.09.11.28},Undirected,{'source'},{'representative'}
10676,2108,2108,112268,{Amar-Suen.09.11.28},Undirected,{'recipient'},{'representative'}
10677,1314,1954,128187,{Shu-Suen.01.00.00},Undirected,{'source'},{'representative'}
10678,1314,2108,135008,{Shu-Suen.01.06.10},Undirected,{'source'},{'recipient'}
10679,1314,2217,107923,{Shu-Suen.01.12.09},Undirected,{'source'},{'recipient'}
10680,1314,1555,131657,{Shu-Suen.02.02.00},Undirected,"{'recipient', 'source'}",
10681,1314,1555,131657,{Shu-Suen.02.02.00},Undirected,"{'recipient', 'source'}",
10682,1555,1555,131657,{Shu-Suen.02.02.00},Undirected,,
10683,1314,1555,218169,{Shu-Suen.02.02.00},Undirected,"{'recipient', 'source'}",
10684,1314,1555,218169,{Shu-Suen.02.02.00},Undirected,"{'recipient', 'source'}",
10685,1555,1555,218169,{Shu-Suen.02.02.00},Undirected,,
10686,1314,1573,117602,{Shu-Suen.02.03.00},Undirected,{'source'},{'source'}
10687,1314,2108,117602,{Shu-Suen.02.03.00},Undirected,{'source'},{'recipient'}
10688,1573,2108,117602,{Shu-Suen.02.03.00},Undirected,{'source'},{'recipient'}
10689,1314,1555,115483,{Shu-Suen.02.06.00},Undirected,"{'recipient', 'source'}",
10690,1314,2142,115483,{Shu-Suen.02.06.00},Undirected,"{'recipient', 'source'}",{'recipient'}
10691,1555,2142,115483,{Shu-Suen.02.06.00},Undirected,,{'recipient'}
10692,1314,1555,128027,{Shu-Suen.02.06.00},Undirected,"{'recipient', 'source'}",
10693,1314,1573,117583,{Shu-Suen.02.08.00},Undirected,{'source'},{'recipient'}
10694,1314,2108,117583,{Shu-Suen.02.08.00},Undirected,{'source'},{'recipient'}
10695,1573,2108,117583,{Shu-Suen.02.08.00},Undirected,{'recipient'},{'recipient'}
10696,1314,2108,101433,{Shu-Suen.02.09.15},Undirected,{'source'},{'recipient'}
10697,1314,2108,320613,{Shu-Suen.02.10.27},Undirected,{'source'},{'recipient'}
10698,1314,2108,105127,{Shu-Suen.02.11.22},Undirected,{'source'},{'recipient'}
10699,1314,1555,125683,{Shu-Suen.03.01.00 (us2 year)},Undirected,"{'recipient', 'source'}",
10700,1314,1675,125683,{Shu-Suen.03.01.00 (us2 year)},Undirected,"{'recipient', 'source'}",
10701,1555,1675,125683,{Shu-Suen.03.01.00 (us2 year)},Undirected,,
10702,1314,1772,104732,{Shu-Suen.03.03.00 (us2 year)},Undirected,{'source'},
10703,1314,1945,104732,{Shu-Suen.03.03.00 (us2 year)},Undirected,{'source'},{'representative'}
10704,1772,1945,104732,{Shu-Suen.03.03.00 (us2 year)},Undirected,,{'representative'}
10705,1314,1573,131955,{Shu-Suen.03.06.30},Undirected,{'source'},{'recipient'}
10706,1314,1573,320682,{Shu-Suen.03.07.03},Undirected,{'source'},{'recipient'}
10707,1314,2108,218021,{Shu-Suen.04.08.27},Undirected,{'source'},{'recipient'}
10708,1314,2108,131967,{Shu-Suen.04.09.16},Undirected,{'source'},{'recipient'}
10709,1314,2108,126805,{Shu-Suen.04.10.05},Undirected,{'source'},{'recipient'}
10710,1314,2108,128856,{Shu-Suen.04.10.23},Undirected,{'source'},{'recipient'}
10711,1314,2108,103576,{Shu-Suen.05.01.01 (us2 year)},Undirected,{'source'},
10712,1543,1543,303574,{Shu-Suen.05.03.25 (us2 year)},Undirected,{'source'},{'source'}
10713,1314,1618,135012,{Shu-Suen.05.06.19},Undirected,{'source'},{'intermediary'}
10714,1320,1472,124789,{Shulgi.48.11.02},Undirected,{'representative'},
10715,1320,1541,126056,{Amar-Suen.02.12.00},Undirected,{'recipient'},
10716,1320,1321,143205,{Shulgi.28.08.00},Undirected,,{'source'}
10717,1320,2027,143205,{Shulgi.28.08.00},Undirected,,{'recipient'}
10718,1321,2027,143205,{Shulgi.28.08.00},Undirected,{'source'},{'recipient'}
10719,1320,1569,122161,,Undirected,,
10720,1320,1747,122161,,Undirected,,{'source'}
10721,1569,1747,122161,,Undirected,,{'source'}
10722,1320,1325,127341,,Undirected,,{'recipient'}
10723,1320,1325,235920,,Undirected,,{'recipient'}
10724,1320,1573,235920,,Undirected,,
10725,1325,1573,235920,,Undirected,{'recipient'},
10726,1788,1788,212282,,Undirected,,
10727,1320,2108,131938,{Shulgi.43.05.24},Undirected,{'representative'},{'recipient'}
10728,1320,2136,131938,{Shulgi.43.05.24},Undirected,{'representative'},
10729,2108,2136,131938,{Shulgi.43.05.24},Undirected,{'recipient'},
10730,1320,1469,132030,{Amar-Suen.07.03.07},Undirected,{'recipient'},{'source'}
10731,1321,2239,130883,{Shulgi.41.08.00 (us2-us2 year)},Undirected,{'source'},{'recipient'}
10732,1321,1327,107633,{Shulgi.46.07.00},Undirected,{'source'},
10733,1321,1747,107633,{Shulgi.46.07.00},Undirected,{'source'},
10734,1327,1747,107633,{Shulgi.46.07.00},Undirected,,
10735,1321,1631,104789,{Amar-Suen.01.11.00},Undirected,{'source'},{'recipient'}
10736,1321,1948,104789,{Amar-Suen.01.11.00},Undirected,{'source'},
10737,1631,1948,104789,{Amar-Suen.01.11.00},Undirected,{'recipient'},
10738,1321,1664,125885,{Shulgi.46.04.00 (us2 year)},Undirected,{'source'},{'intermediary'}
10739,1321,2004,235940,{Shulgi.46.07.00},Undirected,{'source'},{'intermediary'}
10740,1694,1694,126546,{Shulgi.48.06.00},Undirected,,
10741,1321,1352,135226,{Amar-Suen.01.08.00},Undirected,{'source'},
10742,1321,1694,135226,{Amar-Suen.01.08.00},Undirected,{'source'},
10743,1352,1694,135226,{Amar-Suen.01.08.00},Undirected,,
10744,1321,1694,115423,{Amar-Suen.01.11.00},Undirected,{'source'},
10745,1321,1694,131061,{Amar-Suen.02.08.00},Undirected,{'source'},
10746,1321,1326,106139,{Shulgi.48.11.00},Undirected,{'source'},
10747,1321,1680,212206,{Shulgi.46.06.00},Undirected,"{'recipient', 'source'}",{'intermediary'}
10748,1321,2246,212206,{Shulgi.46.06.00},Undirected,"{'recipient', 'source'}",
10749,1680,2246,212206,{Shulgi.46.06.00},Undirected,{'intermediary'},
10750,1321,2113,126726,{Shulgi.48.10.00},Undirected,{'source'},{'recipient'}
10751,1321,1575,123635,{Shulgi.--.--.--},Undirected,{'source'},{'recipient'}
10752,1321,2027,110468,"{Shulgi.27.12.00, Shulgi.29.05.00 (us2 year)}",Undirected,{'source'},{'recipient'}
10753,1321,2185,235914,,Undirected,"{'recipient', 'source'}",
10754,1321,2286,127959,{Amar-Suen.01.01.00},Undirected,{'source'},{'recipient'}
10755,1321,1945,125623,{Shulgi.47.09.00 (us2 year)},Undirected,{'source'},
10756,1321,1547,123484,{Shulgi.26.07.00 (us2 year)},Undirected,{'source'},{'recipient'}
10757,1321,2241,106167,{Shulgi.30.03.00},Undirected,{'source'},{'recipient'}
10758,1321,2241,113693,{Shulgi.32.08.00},Undirected,{'source'},{'recipient'}
10759,1321,2003,126050,"{Shulgi.32.09.00, Shulgi.32.11.00}",Undirected,{'source'},{'recipient'}
10760,1321,2246,134028,{Shulgi.33.05.00 (us2 year)},Undirected,{'source'},{'recipient'}
10761,1321,1714,126063,{Shulgi.40.03.00 (us2 year)},Undirected,{'source'},
10762,1321,2108,105136,{Shulgi.41.07.00 (us2-us2 year)},Undirected,{'source'},{'recipient'}
10763,1321,1945,143502,{Shulgi.42.10.00},Undirected,{'source'},{'recipient'}
10764,1321,1684,103232,{Shulgi.43.07.00},Undirected,{'source'},{'recipient'}
10765,1321,1790,103232,{Shulgi.43.07.00},Undirected,{'source'},{'source'}
10766,1684,1790,103232,{Shulgi.43.07.00},Undirected,{'recipient'},{'source'}
10767,1321,1524,303793,{Shulgi.44.11.00},Undirected,{'source'},{'recipient'}
10768,1321,2108,303793,{Shulgi.44.11.00},Undirected,{'source'},{'recipient'}
10769,1524,2108,303793,{Shulgi.44.11.00},Undirected,{'recipient'},{'recipient'}
10770,1321,2108,126807,{Shulgi.44.12.00},Undirected,{'source'},{'recipient'}
10771,1321,1369,211666,{Shulgi.44.12d.00 (intercalated)},Undirected,{'source'},"{'recipient', 'source'}"
10772,1321,1945,211666,{Shulgi.44.12d.00 (intercalated)},Undirected,{'source'},{'source'}
10773,1369,1945,211666,{Shulgi.44.12d.00 (intercalated)},Undirected,"{'recipient', 'source'}",{'source'}
10774,1540,1540,105177,"{Shulgi.45.04m.00 (intercalated), Shulgi.45.05m.00 (intercalated) =? Shulgi.46.04.00, Shulgi.46.05.00 (intercalated?) }",Undirected,{'source'},{'source'}
10775,1321,2113,106417,{Shulgi.45.06.00},Undirected,{'recipient'},
10776,1321,1328,106128,{Shulgi.46.02.00},Undirected,{'source'},{'source'}
10777,1321,1951,106128,{Shulgi.46.02.00},Undirected,{'source'},
10778,1328,1951,106128,{Shulgi.46.02.00},Undirected,{'source'},
10779,1321,1325,123527,{Shulgi.46.07.00},Undirected,{'source'},{'recipient'}
10780,1321,1730,123527,{Shulgi.46.07.00},Undirected,{'source'},
10781,1325,1730,123527,{Shulgi.46.07.00},Undirected,{'recipient'},
10782,1321,1573,131922,{Shulgi.46.07.00},Undirected,{'source'},{'recipient'}
10783,2113,2113,123584,{Shulgi.47.00.00 (us2 year)},Undirected,{'source'},{'source'}
10784,1321,2108,467843,{Shulgi.47.01.00 (us2 year)},Undirected,{'source'},{'recipient'}
10785,1321,1625,108795,{Shulgi.47.05.00 (us2 year)},Undirected,{'source'},
10786,1321,1547,143748,{Shulgi.47.12.00 (us2 year)},Undirected,{'source'},
10787,1321,1573,101419,{Shulgi.48.02.00 (us2-us2 year)},Undirected,{'source'},{'recipient'}
10788,1321,2113,107711,{Shulgi.48.07.00},Undirected,{'source'},{'intermediary'}
10789,2249,2249,390738,{Shulgi.48.08.00},Undirected,{'source'},{'source'}
10790,1321,2241,126380,{Shulgi.48.11.00},Undirected,{'source'},{'recipient'}
10791,1321,1631,125926,{Amar-Suen.01.11.00},Undirected,{'source'},{'recipient'}
10792,1321,1945,125926,{Amar-Suen.01.11.00},Undirected,{'source'},{'recipient'}
10793,1631,1945,125926,{Amar-Suen.01.11.00},Undirected,{'recipient'},{'recipient'}
10794,1321,1573,105843,{Amar-Suen.02.06.00},Undirected,{'source'},{'recipient'}
10795,1321,1982,105843,{Amar-Suen.02.06.00},Undirected,{'source'},
10796,1573,1982,105843,{Amar-Suen.02.06.00},Undirected,{'recipient'},
10797,1321,2012,124208,{Amar-Suen.02.06.00},Undirected,{'source'},{'recipient'}
10798,1321,1573,210508,{Amar-Suen.02.10.00},Undirected,{'source'},{'recipient'}
10799,1321,1772,416406,{Amar-Suen.02.12.00},Undirected,{'source'},{'recipient'}
10800,1321,2123,416406,{Amar-Suen.02.12.00},Undirected,{'source'},{'recipient'}
10801,1772,2123,416406,{Amar-Suen.02.12.00},Undirected,{'recipient'},{'recipient'}
10802,1321,1612,103658,{Amar-Suen.03.01.00},Undirected,{'source'},{'recipient'}
10803,1321,2273,407050,{Amar-Suen.03.02.00},Undirected,{'source'},
10804,1325,1747,114322,{Shulgi.46.08.07},Undirected,{'recipient'},
10805,1325,2062,131843,{Shulgi.38.08.00 (us2 year)},Undirected,{'recipient'},
10806,1325,2136,131843,{Shulgi.38.08.00 (us2 year)},Undirected,{'recipient'},
10807,2062,2136,131843,{Shulgi.38.08.00 (us2 year)},Undirected,,
10808,1325,2003,320542,{Ibbi-Suen.01.01.05},Undirected,{'recipient'},
10809,1325,2005,320542,{Ibbi-Suen.01.01.05},Undirected,{'recipient'},{'intermediary'}
10810,2003,2005,320542,{Ibbi-Suen.01.01.05},Undirected,,{'intermediary'}
10811,1377,1377,212046,{Shulgi.44.02m.21 (intercalated) =? Shulgi.45.02.21 },Undirected,{'source'},{'source'}
10812,1325,2038,115992,{Shu-Suen.07.04.23},Undirected,{'recipient'},
10813,1325,2011,235918,{Amar-Suen.04.02.00},Undirected,{'recipient'},{'recipient'}
10814,1325,2076,235918,{Amar-Suen.04.02.00},Undirected,{'recipient'},{'source'}
10815,2011,2076,235918,{Amar-Suen.04.02.00},Undirected,{'recipient'},{'source'}
10816,1325,2245,134880,{Shulgi.47.10.00 (us2 year)},Undirected,{'recipient'},
10817,1325,2136,126545,{Amar-Suen.01.04.04},Undirected,{'recipient'},
10818,1325,2179,124440,{Shulgi.47.09.03 (us2 year)},Undirected,{'recipient'},
10819,1325,1638,122767,{Amar-Suen.08.01.18},Undirected,{'recipient'},
10820,1325,1389,126401,,Undirected,{'recipient'},
10821,1325,2136,123275,{Shulgi.47.02.00 (us2 year)},Undirected,{'recipient'},
10822,1325,2159,123275,{Shulgi.47.02.00 (us2 year)},Undirected,{'recipient'},
10823,2136,2159,123275,{Shulgi.47.02.00 (us2 year)},Undirected,,
10824,1575,1575,212076,"{Shulgi.44.10.02, Shulgi.44.10.03, Shulgi.44.10.08, Shulgi.44.10.10, Shulgi.44.10.13, Shulgi.44.10.15, Shulgi.44.10.17, Shulgi.44.10.19, Shulgi.44.10.23, Shulgi.44.10.26, Shulgi.44.10.28, Shulgi.44.10.29}",Undirected,{'recipient'},{'recipient'}
10825,2167,2167,210316,,Undirected,{'recipient'},{'recipient'}
10826,1325,1799,142572,,Undirected,{'recipient'},
10827,1325,2179,200521,{Shulgi.47.12.00 (us2 year)},Undirected,{'recipient'},
10828,1325,1724,106226,{Amar-Suen.01.05.00},Undirected,{'recipient'},
10829,1325,2179,104765,,Undirected,{'recipient'},
10830,1325,1661,107583,,Undirected,{'source'},
10831,1325,1916,123549,,Undirected,{'recipient'},
10832,1325,1923,123549,,Undirected,{'recipient'},
10833,1916,1923,123549,,Undirected,,
10834,1325,1573,123594,,Undirected,{'recipient'},
10835,1328,1328,123629,,Undirected,{'source'},{'source'}
10836,1325,1555,126603,,Undirected,{'recipient'},
10837,1325,1555,126603,,Undirected,{'recipient'},
10838,1555,1555,126603,,Undirected,,
10839,1753,1753,201341,,Undirected,,
10840,1325,1611,235348,,Undirected,{'recipient'},
10841,1325,2181,235348,,Undirected,{'recipient'},
10842,1611,2181,235348,,Undirected,,
10843,1325,1772,390869,,Undirected,{'recipient'},
10844,1325,1328,123349,{Shulgi.46.10.00},Undirected,{'recipient'},{'source'}
10845,1325,1328,104760,{Shulgi.47.02.00 (us2 year)},Undirected,{'recipient'},{'source'}
10846,1325,1328,129748,{Shulgi.47.10.00 (us2 year)},Undirected,{'recipient'},{'source'}
10847,1325,1328,375856,{Shulgi.47.10.00 (us2 year)},Undirected,{'recipient'},{'source'}
10848,1325,1328,117214,{Shulgi.48.07.00},Undirected,{'recipient'},{'source'}
10849,1325,1328,125454,{Shulgi.48.09.00},Undirected,{'recipient'},{'source'}
10850,1328,1328,103242,{Amar-Suen.01.08.01},Undirected,{'source'},{'source'}
10851,1325,1483,128392,{Shulgi.35.09.00 (us2 year)},Undirected,{'recipient'},
10852,1325,2137,128392,{Shulgi.35.09.00 (us2 year)},Undirected,{'recipient'},
10853,1483,2137,128392,{Shulgi.35.09.00 (us2 year)},Undirected,,
10854,1325,1799,123513,{Shulgi.39.09.29},Undirected,{'recipient'},
10855,1325,2138,123513,{Shulgi.39.09.29},Undirected,{'recipient'},
10856,1799,2138,123513,{Shulgi.39.09.29},Undirected,,
10857,1325,1369,123545,{Shulgi.39.10.--},Undirected,{'recipient'},
10858,1325,2136,123545,{Shulgi.39.10.--},Undirected,{'recipient'},
10859,1369,2136,123545,{Shulgi.39.10.--},Undirected,,
10860,1325,1833,123589,{Shulgi.42.04.00},Undirected,{'recipient'},{'source'}
10861,1325,1338,143564,{Shulgi.44.06.00},Undirected,{'recipient'},
10862,1325,2137,143564,{Shulgi.44.06.00},Undirected,{'recipient'},
10863,1338,2137,143564,{Shulgi.44.06.00},Undirected,,
10864,1325,2137,118589,{Shulgi.44.06.25},Undirected,{'recipient'},
10865,1325,1661,235379,{Shulgi.44.09.00},Undirected,{'recipient'},
10866,1325,1688,235379,{Shulgi.44.09.00},Undirected,{'recipient'},
10867,1661,1688,235379,{Shulgi.44.09.00},Undirected,,
10868,1325,2013,123562,{Shulgi.45.08.12},Undirected,{'recipient'},{'representative'}
10869,1325,2179,123562,{Shulgi.45.08.12},Undirected,{'recipient'},
10870,2013,2179,123562,{Shulgi.45.08.12},Undirected,{'representative'},
10871,1325,1325,123299,{Shulgi.45.08.25},Undirected,{'recipient'},{'recipient'}
10872,1325,1684,107605,{Shulgi.45.10.05},Undirected,"{'recipient', 'source'}",
10873,2113,2113,123363,{Shulgi.45.10.21},Undirected,{'recipient'},{'recipient'}
10874,1325,1799,123459,{Shulgi.45.11.04},Undirected,{'recipient'},
10875,1325,1346,210111,{Shulgi.46.03.00 (us2 year)},Undirected,{'recipient'},
10876,1945,1945,212136,{Shulgi.46.03.00},Undirected,{'recipient'},{'recipient'}
10877,1325,1483,143685,{Shulgi.46.09.15},Undirected,{'recipient'},
10878,1325,1369,107659,{Shulgi.46.11.19},Undirected,{'recipient'},
10879,1325,2179,107659,{Shulgi.46.11.19},Undirected,{'recipient'},
10880,1369,2179,107659,{Shulgi.46.11.19},Undirected,,
10881,1325,1573,134872,{Shulgi.47.02.00 (us2 year)},Undirected,{'recipient'},
10882,1325,1870,134872,{Shulgi.47.02.00 (us2 year)},Undirected,{'recipient'},
10883,1573,1870,134872,{Shulgi.47.02.00 (us2 year)},Undirected,,
10884,1325,1661,123673,{Shulgi.47.02.25 (us2 year)},Undirected,{'recipient'},{'representative'}
10885,1325,2179,123673,{Shulgi.47.02.25 (us2 year)},Undirected,{'recipient'},
10886,1661,2179,123673,{Shulgi.47.02.25 (us2 year)},Undirected,{'representative'},
10887,1325,2013,125461,{Shulgi.47.04.04 (us2 year)},Undirected,{'recipient'},{'representative'}
10888,1325,2137,101309,{Shulgi.47.05.00 (us2 year)},Undirected,{'recipient'},
10889,2092,2092,128821,{Amar-Suen.01.12.04},Undirected,{'recipient'},{'recipient'}
10890,1325,1573,126492,{Amar-Suen.02.06.28},Undirected,{'source'},{'recipient'}
10891,1325,2094,126492,{Amar-Suen.02.06.28},Undirected,{'source'},{'source'}
10892,1573,2094,126492,{Amar-Suen.02.06.28},Undirected,{'recipient'},{'source'}
10893,1325,2108,130533,{Ibbi-Suen.01.11.00},Undirected,{'recipient'},"{'recipient', 'intermediary'}"
10894,1326,1981,125981,{Shulgi.46.03.10},Undirected,,{'representative'}
10895,1326,2037,125981,{Shulgi.46.03.10},Undirected,,
10896,1981,2037,125981,{Shulgi.46.03.10},Undirected,{'representative'},
10897,1326,1555,125711,{Shu-Suen.03.03.00 (us2 year)},Undirected,,{'recipient'}
10898,1326,1555,125711,{Shu-Suen.03.03.00 (us2 year)},Undirected,,
10899,1555,1555,125711,{Shu-Suen.03.03.00 (us2 year)},Undirected,{'recipient'},
10900,1747,1747,131908,{Shulgi.47.01.00 (us2 year)},Undirected,,
10901,1886,1886,123435,,Undirected,,
10902,1328,1563,125552,{Shulgi.45.06.00 (us2 year)},Undirected,{'source'},
10903,1328,2015,104156,"{Amar-Suen.01.05.07, Amar-Suen.01.05.09}",Undirected,,{'recipient'}
10904,1328,1714,407243,{Amar-Suen.01.01.00},Undirected,{'source'},{'recipient'}
10905,1328,1541,105138,{Shulgi.47.08.00 (us2 year)},Undirected,{'source'},
10906,1328,1947,103359,"{Shu-Suen.02.00.12, Shu-Suen.02.00.27, Shu-Suen.02.00.28}",Undirected,{'source'},
10907,1328,1694,380481,{Shulgi.47.03.00 (us2 year)},Undirected,{'source'},
10908,1328,1731,123699,{Shulgi.37.03.00 (us2 year)},Undirected,{'source'},
10909,1328,2179,125554,{Amar-Suen.05.09.04},Undirected,{'source'},
10910,1328,2179,123278,,Undirected,{'source'},
10911,1399,1399,118584,{Shu-Suen.08.08.00 ?},Undirected,{'source'},{'source'}
10912,1328,2179,113456,{Shulgi.48.07.01},Undirected,{'source'},
10913,1328,1945,115539,{Shulgi.45.12.00},Undirected,{'source'},
10914,1328,2015,115539,{Shulgi.45.12.00},Undirected,{'source'},{'recipient'}
10915,1945,2015,115539,{Shulgi.45.12.00},Undirected,,{'recipient'}
10916,1328,2016,134832,"{Shulgi.42.00.00, Shulgi.44.00.00}",Undirected,"{'recipient', 'source'}",{'source'}
10917,1328,1917,100226,,Undirected,{'source'},
10918,1328,1928,100226,,Undirected,{'source'},
10919,1917,1928,100226,,Undirected,,
10920,1328,2157,115901,,Undirected,{'source'},{'intermediary'}
10921,1328,1573,123331,{Shulgi.--.--.--},Undirected,{'source'},{'recipient'}
10922,1328,1758,123331,{Shulgi.--.--.--},Undirected,{'source'},
10923,1573,1758,123331,{Shulgi.--.--.--},Undirected,{'recipient'},
10924,1328,2052,106168,{Shulgi.34.06.00},Undirected,{'source'},{'recipient'}
10925,1328,1373,211593,{Shulgi.41.12d.00 (intercalated)},Undirected,{'source'},{'recipient'}
10926,1328,1886,131643,{Shulgi.42.10.00},Undirected,{'source'},
10927,1328,2108,126470,{Shulgi.43.01.00},Undirected,{'source'},{'recipient'}
10928,1328,1945,143540,{Shulgi.43.02.00},Undirected,{'source'},{'recipient'}
10929,1328,1945,143547,{Shulgi.43.02.00},Undirected,{'source'},{'recipient'}
10930,1328,1752,211668,{Shulgi.43.06.19},Undirected,{'source'},
10931,1328,1707,123454,{Shulgi.43.07.00},Undirected,{'source'},
10932,1328,1826,210388,{Shulgi.43.08.00},Undirected,{'source'},{'recipient'}
10933,1328,2094,124396,{Shulgi.43.09.00},Undirected,{'source'},"{'recipient', 'source'}"
10934,2113,2113,123577,{Shulgi.44.01.00},Undirected,,
10935,1328,1849,103349,{Shulgi.44.05m.00 (intercalated) =? Shulgi.45.05.00 (intercalated?) },Undirected,{'source'},
10936,1328,1791,103899,{Shulgi.44.05.00},Undirected,{'source'},
10937,1328,1540,115402,{Shulgi.45.00.00},Undirected,{'source'},{'recipient'}
10938,1799,1799,106173,{Shulgi.45.03.00 (us2 year)},Undirected,{'source'},{'source'}
10939,1328,1524,106112,{Shulgi.45.06.00},Undirected,{'source'},{'recipient'}
10940,1328,1573,106112,{Shulgi.45.06.00},Undirected,{'source'},{'recipient'}
10941,1524,1573,106112,{Shulgi.45.06.00},Undirected,{'recipient'},{'recipient'}
10942,1328,2015,122827,{Shulgi.45.08.00},Undirected,{'source'},
10943,1566,1566,227622,{Shulgi.46.01.00 (us2 year)},Undirected,{'source'},{'source'}
10944,1328,1902,235924,{Shulgi.46.01.00},Undirected,,{'intermediary'}
10945,1328,1661,134167,{Shulgi.46.02.28 (us2 year)},Undirected,{'source'},{'representative'}
10946,1328,1707,134843,{Shulgi.46.03.00},Undirected,{'source'},{'recipient'}
10947,1328,2037,123430,{Shulgi.46.03.03 (us2 year)},Undirected,{'source'},{'representative'}
10948,1328,1540,143693,{Shulgi.46.04.00},Undirected,{'source'},
10949,1328,1708,143693,{Shulgi.46.04.00},Undirected,{'source'},
10950,1540,1708,143693,{Shulgi.46.04.00},Undirected,,
10951,1328,2013,124454,{Shulgi.46.04.23 (us2 year)},Undirected,{'source'},"{'representative', 'source'}"
10952,1707,1707,124638,{Shulgi.46.07.00},Undirected,{'source'},{'source'}
10953,1328,1573,143109,{Shulgi.46.09.00},Undirected,{'source'},{'recipient'}
10954,1328,2136,123508,{Shulgi.46.10.00},Undirected,{'source'},
10955,1328,1597,130528,{Shulgi.46.12.00},Undirected,{'source'},
10956,1707,1707,107670,{Shulgi.47.01.00 (us2 year)},Undirected,{'source'},{'source'}
10957,1328,2108,200523,{Shulgi.47.01.00},Undirected,{'source'},{'recipient'}
10958,1328,1945,212140,{Shulgi.47.01.00 (us2 year)},Undirected,,{'recipient'}
10959,1328,1661,118606,{Shulgi.47.02.00 (us2 year)},Undirected,{'source'},
10960,1328,2246,129746,{Shulgi.47.02.11 (us2 year)},Undirected,{'source'},{'recipient'}
10961,1328,2179,117614,{Shulgi.47.03.24 (us2 year)},Undirected,{'source'},{'representative'}
10962,1328,1573,109539,{Shulgi.47.04.00 (us2 year)},Undirected,{'source'},{'recipient'}
10963,1328,1328,100976,{Shulgi.47.05.00 (us2 year)},Undirected,{'source'},{'source'}
10964,1328,1540,124640,{Shulgi.47.05.00 (us2 year)},Undirected,{'source'},{'recipient'}
10965,1328,2246,201087,{Shulgi.47.05.30 (us2 year)},Undirected,{'source'},{'recipient'}
10966,1328,1540,211478,{Shulgi.47.07.00},Undirected,{'source'},{'recipient'}
10967,1328,1328,112314,{Shulgi.47.08.00 (us2 year)},Undirected,{'source'},{'source'}
10968,1328,1573,102700,{Shulgi.47.09.00 (us2 year)},Undirected,{'source'},{'recipient'}
10969,1328,1540,115403,{Shulgi.47.10.00 (us2 year)},Undirected,{'source'},{'recipient'}
10970,1328,1631,115403,{Shulgi.47.10.00 (us2 year)},Undirected,{'source'},{'intermediary'}
10971,1540,1631,115403,{Shulgi.47.10.00 (us2 year)},Undirected,{'recipient'},{'intermediary'}
10972,1328,1945,115404,{Shulgi.47.10.00 (us2 year)},Undirected,{'source'},{'recipient'}
10973,2242,2242,123291,{Shulgi.47.11.00 (us2 year)},Undirected,,
10974,1328,2179,116886,{Shulgi.47.11.24 (us2 year)},Undirected,{'source'},{'representative'}
10975,1328,1612,117279,{Shulgi.47.12.00 (us2 year)},Undirected,{'source'},
10976,1328,1540,103131,{Shulgi.48.01.00},Undirected,{'source'},{'recipient'}
10977,1328,1724,123312,{Shulgi.48.06.00},Undirected,{'source'},
10978,1328,1826,126732,{Shulgi.48.06.00 (us2-us2 year)},Undirected,{'source'},{'recipient'}
10979,1328,1328,406781,{Shulgi.48.06.00},Undirected,{'source'},{'source'}
10980,1328,1611,126768,{Shulgi.48.06.15 (us2-us2 year)},Undirected,{'source'},{'representative'}
10981,1328,2165,126768,{Shulgi.48.06.15 (us2-us2 year)},Undirected,{'source'},
10982,1611,2165,126768,{Shulgi.48.06.15 (us2-us2 year)},Undirected,{'representative'},
10983,1328,2179,107707,{Shulgi.48.06.18 (us2-us2 year)},Undirected,{'source'},{'representative'}
10984,1328,1709,123619,{Shulgi.48.07.12},Undirected,{'source'},
10985,1328,1573,235938,{Shulgi.48.08.00},Undirected,{'source'},{'recipient'}
10986,1328,1573,122136,{Shulgi.48.09.00},Undirected,{'source'},{'recipient'}
10987,2119,2119,123386,{Shulgi.48.09.00},Undirected,{'source'},{'source'}
10988,1328,1328,125456,{Shulgi.48.09.00},Undirected,{'source'},{'source'}
10989,1328,1945,134911,{Shulgi.48.09.00},Undirected,{'source'},{'recipient'}
10990,1328,2199,103357,{Shulgi.48.10.00},Undirected,"{'recipient', 'source'}",{'recipient'}
